wavelength,flux
7282.826,116.6766
7284.505,119.3970
7286.181,122.1846
7287.861,121.7516
7289.538,116.4638
7291.215,114.8442
7292.896,112.7321
7294.574,116.0327
7296.256,117.4201
7297.934,117.2917
7299.617,117.7760
7301.296,115.3166
7302.980,114.6784
7304.660,118.2957
7306.341,116.1985
7308.025,116.0800
7309.707,117.5642
7311.392,118.6895
7313.074,115.5313
7314.761,118.8200
7316.443,119.7268
7318.126,120.8206
7319.814,115.7558
7321.498,115.8435
7323.186,118.8860
7324.871,120.7986
7326.560,122.5666
7328.246,118.9913
7329.931,122.1815
7331.622,122.8644
7333.308,124.6179
7335.000,124.2302
7336.687,122.7492
7338.378,120.6655
7340.067,124.7980
7341.755,120.0864
7343.448,119.2641
7345.138,123.5172
7346.832,125.4031
7348.521,124.4795
7350.216,121.4654
7351.907,122.0552
7353.598,124.3253
7355.294,125.2959
7356.986,127.1188
7358.683,122.8215
7360.375,123.7598
7362.073,121.1383
7363.766,123.7902
7365.460,122.2467
7367.159,123.8184
7368.854,122.7190
7370.553,124.0030
7372.249,121.0055
7373.949,126.9275
7375.645,127.8192
7377.342,127.8400
7379.043,129.3531
7380.740,126.4038
7382.442,128.7646
7384.141,125.6742
7385.843,124.5348
7387.542,127.5723
7389.242,127.9957
7390.946,128.4725
7392.646,125.5832
7394.351,124.9480
7396.052,125.5049
7397.757,124.6299
7399.459,126.5114
7401.162,125.6527
7402.868,123.8811
7404.571,127.1286
7406.279,127.7376
7407.982,125.6847
7409.691,126.7610
7411.396,125.5075
7413.101,125.0133
7414.810,127.5387
7416.516,127.5228
7418.226,128.5573
7419.933,128.6411
7421.644,124.9900
7423.351,126.3301
7425.059,125.5168
7426.771,124.8171
7428.479,126.6721
7430.192,125.8036
7431.901,124.5830
7433.615,123.4777
7435.326,128.9259
7437.040,128.2938
7438.751,126.0751
7440.462,128.1067
7442.178,127.5148
7443.890,127.0740
7445.606,128.3591
7447.319,128.1946
7449.037,129.7858
7450.750,129.0596
7452.464,131.9442
7454.183,131.0567
7455.898,131.0816
7457.617,131.4523
7459.333,129.4318
7461.053,132.5819
7462.769,132.0384
7464.486,133.8528
7466.207,129.9930
7467.925,131.3453
7469.647,133.5113
7471.365,136.5092
7473.088,135.6644
7474.808,135.3032
7476.527,135.7630
7478.251,134.7231
7479.971,135.1537
7481.696,133.9741
7483.417,134.9105
7485.143,133.1806
7486.865,133.5022
7488.587,136.4302
7490.314,134.5405
7492.037,132.9471
7493.765,132.6124
7495.489,134.3678
7497.217,135.6502
7498.942,136.7583
7500.667,135.8412
7502.397,137.5924
7504.123,136.0864
7505.853,138.4274
7507.580,136.8217
7509.311,138.0877
7511.039,137.7315
7512.767,137.0573
7514.499,138.9537
7516.228,139.9357
7517.961,137.4845
7519.690,140.7545
7521.424,142.2358
7523.155,142.2350
7524.885,141.9077
7526.621,140.5924
7528.352,142.9678
7530.088,144.9719
7531.820,142.1232
7533.557,144.7258
7535.291,142.9075
7537.024,146.8372
7538.762,146.2001
7540.496,145.6154
7542.235,149.8027
7543.970,149.6120
7545.709,151.8693
7547.445,151.0830
7549.182,151.7097
7550.923,152.0220
7552.660,155.3095
7554.401,156.6096
7556.139,156.6383
7557.882,157.7387
7559.620,158.9563
7561.359,158.5185
7563.103,159.7382
7564.843,161.9718
7566.587,167.1107
7568.328,165.5595
7570.073,170.9275
7571.815,171.3765
7573.561,172.3967
7575.303,172.2870
7577.046,178.3800
7578.793,184.7203
7580.537,183.7454
7582.285,185.4902
7584.029,182.8388
7585.778,188.2051
7587.523,189.0803
7589.269,198.7885
7591.019,200.1495
7592.765,201.9944
7594.516,207.1897
7596.263,205.4846
7598.014,207.7169
7599.762,207.2361
7601.511,208.4958
7603.264,217.8019
7605.013,219.4868
7606.766,219.6980
7608.516,227.3913
7610.271,231.2674
7612.021,237.4345
7613.772,233.7083
7615.528,240.2821
7617.280,243.3645
7619.037,245.1158
7620.790,252.2855
7622.547,261.3164
7624.300,271.0539
7626.054,267.4467
7627.813,262.1917
7629.568,268.8492
7631.327,269.1078
7633.083,279.5748
7634.843,270.2274
7636.599,283.1094
7638.356,280.3084
7640.117,274.6422
7641.875,297.2874
7643.637,281.0366
7645.396,297.0650
7647.159,299.8333
7648.918,289.6949
7650.677,303.4211
7652.442,303.2962
7654.202,301.7399
7655.967,313.0677
7657.729,306.8159
7659.494,307.5193
7661.256,319.5690
7663.019,315.6220
7664.786,314.2129
7666.549,323.7086
7668.317,333.2907
7670.081,342.5911
7671.850,337.2090
7673.615,330.9050
7675.380,330.2116
7677.150,326.9032
7678.916,333.4723
7680.687,332.1821
7682.454,331.6027
7684.225,345.0463
7685.993,342.6131
7687.761,348.4110
7689.534,350.0114
7691.303,350.9097
7693.077,343.6462
7694.846,343.7110
7696.621,339.6250
7698.391,336.0134
7700.162,333.5049
7701.938,334.0046
7703.710,329.9378
7705.486,330.1891
7707.259,328.6858
7709.036,336.1436
7710.810,344.3129
7712.588,346.5976
7714.362,348.9631
7716.137,345.0801
7717.916,341.5902
7719.691,336.4330
7721.472,336.4813
7723.248,329.2182
7725.029,317.3035
7726.806,307.9112
7728.583,307.3477
7730.366,296.7372
7732.144,300.0864
7733.927,293.0077
7735.707,292.4565
7737.490,290.3029
7739.270,290.3732
7741.051,284.3812
7742.835,286.4461
7744.617,283.0342
7746.403,283.6278
7748.185,282.6997
7749.972,283.2114
7751.754,278.7220
7753.538,279.6033
7755.326,279.7855
7757.110,281.5424
7758.898,276.6099
7760.684,275.9251
7762.473,278.0348
7764.259,277.5702
7766.045,275.5603
7767.836,277.8796
7769.623,279.7288
7771.415,278.1548
7773.202,277.2728
7774.995,279.6354
7776.783,281.0955
7778.572,275.1141
7780.366,275.5355
7782.156,275.2872
7783.951,275.8658
7785.741,272.7520
7787.537,271.5277
7789.328,272.7340
7791.120,269.4417
7792.917,266.1977
7794.709,267.2553
7796.507,265.3129
7798.300,257.2870
7800.099,252.8580
7801.893,257.5196
7803.688,255.2995
7805.487,252.8544
7807.283,242.2054
7809.083,245.7760
7810.880,238.3255
7812.681,240.9583
7814.479,234.2319
7816.276,233.9097
7818.079,234.1324
7819.877,228.2332
7821.680,226.7056
7823.479,224.9433
7825.284,221.3285
7827.084,217.8638
7828.884,216.9859
7830.690,213.9199
7832.491,208.3122
7834.297,206.2621
7836.100,204.8235
7837.907,198.0964
7839.710,197.7977
7841.513,193.5921
7843.321,191.1779
7845.126,190.2763
7846.935,187.7030
7848.740,186.0818
7850.550,185.0699
7852.356,182.8464
7854.167,177.4849
7855.974,175.7329
7857.781,179.8977
7859.593,177.7217
7861.401,177.4548
7863.214,176.3808
7865.022,174.3074
7866.836,173.8126
7868.646,174.5571
7870.456,175.3805
7872.271,173.4947
7874.082,167.7657
7875.898,168.0042
7877.710,164.7661
7879.526,164.0058
7881.339,166.2370
7883.152,162.4534
7884.970,165.2883
7886.784,162.9229
7888.603,161.2139
7890.417,159.5837
7892.237,155.5923
7894.052,151.2785
7895.869,149.1655
7897.689,150.3800
7899.506,148.7310
7901.328,149.0144
7903.146,148.5076
7904.968,145.0448
7906.786,148.3236
7908.605,148.1640
7910.429,144.5872
7912.249,142.3723
7914.073,143.5544
7915.894,144.5735
7917.719,140.7495
7919.541,139.0353
7921.363,138.5029
7923.189,135.7606
7925.012,137.8821
7926.839,136.4575
7928.663,136.6010
7930.491,135.9415
7932.316,136.6792
7934.141,136.3528
7935.970,135.9070
7937.796,134.4932
7939.626,135.4813
7941.453,132.5942
7943.284,134.6083
7945.111,129.7338
7946.939,131.0707
7948.772,130.3160
7950.601,128.3807
7952.434,130.4534
7954.263,130.2169
7956.098,130.2546
7957.928,129.3244
7959.758,126.0636
7961.594,120.7856
7963.425,123.7640
7965.262,120.8058
7967.094,122.5368
7968.932,121.5158
7970.765,123.3710
7972.598,122.5207
7974.437,123.5385
7976.271,121.1280
7978.111,120.9545
7979.946,123.5322
7981.786,122.5637
7983.623,123.0532
7985.459,122.7867
7987.300,120.9230
7989.138,123.4235
7990.980,118.9671
7992.818,124.2419
7994.662,122.2347
7996.500,117.5688
7998.345,120.7881
8000.185,118.3427
8002.025,113.3853
8003.871,117.8429
8005.711,118.1761
8007.558,119.2406
8009.400,117.7954
8011.247,118.3166
8013.090,118.1443
8014.933,117.0815
8016.781,119.8727
8018.625,118.9930
8020.475,119.1436
8022.320,119.7206
8024.170,116.3607
8026.016,116.6124
8027.862,115.1469
8029.713,115.4919
8031.561,114.7105
8033.413,114.8545
8035.261,114.7663
8037.114,115.0461
8038.962,112.7931
8040.812,114.1793
8042.666,114.8641
8044.516,112.5403
8046.371,112.1459
8048.222,113.2074
8050.078,113.3483
8051.930,116.6536
8053.783,115.0395
8055.640,112.7104
8057.493,117.1837
8059.351,115.9261
8061.205,112.8649
8063.064,113.7857
8064.919,112.6519
8066.774,113.4598
8068.634,112.8783
8070.490,114.8128
8072.352,113.3948
8074.208,112.7794
8076.070,112.6414
8077.928,114.8235
8079.787,111.3099
8081.650,111.7873
8083.509,110.9782
8085.373,109.8021
8087.233,109.3804
8089.098,109.1926
8090.959,111.6420
8092.820,111.4207
8094.687,111.7586
8096.548,111.6968
8098.416,107.0892
8100.279,107.0474
8102.146,111.3439
8104.010,111.7874
8105.875,111.5108
8107.744,112.2644
8109.609,108.5758
8111.479,112.2344
8113.345,109.8958
8115.216,107.0956
8117.083,108.1310
8118.950,108.8621
8120.823,108.7861
8122.691,105.6730
8124.564,107.5613
8126.433,104.9868
8128.307,107.0567
8130.177,106.6921
8132.051,108.3473
8133.922,107.2157
8135.793,106.9215
8137.669,105.8578
8139.542,105.6122
8141.418,106.0529
8143.292,105.7042
8145.169,104.1942
8147.043,106.0135
8148.917,108.4172
8150.796,102.6055
8152.671,102.4412
8154.551,103.9718
8156.427,103.6331
8158.308,107.8595
8160.185,108.4364
8162.062,107.9057
8163.944,111.1084
8165.823,110.5054
8167.706,109.4170
8169.584,107.9468
8171.468,109.7172
8173.348,108.0175
8175.229,110.3944
8177.114,109.6006
8178.995,113.1294
8180.881,101.7749
8182.763,105.8342
8184.650,108.7456
8186.533,109.6406
8188.416,111.4871
8190.304,113.4434
8192.188,112.0359
8194.077,110.6663
8195.963,107.7972
8197.853,109.9849
8199.738,119.8220
8201.625,111.6250
8203.516,106.8009
8205.403,111.9869
8207.296,111.3190
8209.184,113.1755
8211.076,110.9676
8212.966,111.8909
8214.854,111.8109
8216.749,111.3942
8218.640,115.5530
8220.534,112.6370
8222.426,109.2110
8224.322,108.8505
8226.214,107.6210
8228.106,109.6099
8230.004,113.6574
8231.896,106.7397
8233.795,101.8228
8235.689,108.6415
8237.589,109.3661
8239.483,110.5548
8241.379,109.9026
8243.279,106.4904
8245.176,114.0362
8247.077,109.9165
8248.975,110.4875
8250.877,109.5983
8252.774,111.8026
8254.673,110.9610
8256.577,107.6294
8258.477,112.0285
8260.381,110.3042
8262.281,112.5844
8264.187,111.4438
8266.087,109.7022
8267.989,109.8816
8269.896,110.0113
8271.798,108.6324
8273.705,107.1777
8275.608,105.5616
8277.517,108.1407
8279.421,107.1181
8281.330,110.9424
8283.235,113.1037
8285.142,109.7584
8287.052,110.0292
8288.958,109.0968
8290.869,109.9180
8292.777,103.7944
8294.689,105.6879
8296.598,109.3717
8298.506,104.6780
8300.420,105.6927
8302.329,102.1262
8304.243,111.3650
8306.154,106.0326
8308.069,109.2526
8309.980,105.5407
8311.893,107.4899
8313.809,109.1167
8315.722,108.9929
8317.640,105.5097
8319.553,104.1174
8321.471,102.9762
8323.386,105.7778
8325.300,106.8895
8327.220,103.9812
8329.136,105.7792
8331.057,106.1707
8332.973,108.3213
8334.895,106.7349
8336.812,105.4943
8338.729,109.8383
8340.652,105.7308
8342.571,107.4008
8344.495,104.5608
8346.415,104.9997
8348.340,104.7077
8350.260,108.2084
8352.181,108.0909
8354.107,107.6032
8356.029,103.3177
8357.956,108.6528
8359.879,108.2669
8361.807,108.1564
8363.729,105.2843
8365.654,105.4325
8367.583,108.5303
8369.508,107.8954
8371.438,107.7777
8373.364,107.0812
8375.295,104.3275
8377.222,102.4941
8379.148,104.9875
8381.081,106.5892
8383.009,110.2769
8384.942,106.9123
8386.871,105.5513
8388.805,107.4181
8390.734,107.9190
8392.665,107.9723
8394.601,107.6385
8396.531,106.5462
8398.468,104.7075
8400.399,105.0982
8402.337,98.1792
8404.270,104.4166
8406.203,101.7073
8408.142,103.4382
8410.076,103.4180
8412.016,102.8931
8413.950,107.8183
8415.891,104.9844
8417.827,101.0073
8419.764,101.4907
8421.705,101.2186
8423.643,103.6338
8425.585,107.0474
8427.523,103.6987
8429.467,107.2472
8431.405,102.9796
8433.350,107.0082
8435.290,100.3691
8437.230,102.9701
8439.176,99.4155
8441.117,104.8370
8443.064,103.0639
8445.006,102.8195
8446.954,103.3169
8448.896,102.7292
8450.841,102.6616
8452.789,105.0263
8454.734,101.4144
8456.684,102.5265
8458.629,103.2796
8460.579,99.8475
8462.525,100.4747
8464.473,102.3076
8466.425,101.9565
8468.372,105.7590
8470.325,105.3198
8472.273,105.0270
8474.228,104.9830
8476.177,102.8260
8478.127,101.3617
8480.082,101.2419
8482.032,102.0238
8483.988,101.5131
8485.940,101.2591
8487.897,101.8665
8489.850,101.7536
8491.803,103.0512
8493.761,101.8724
8495.715,101.2446
8497.674,100.7644
8499.629,102.2205
8501.589,104.3838
8503.545,102.5644
8505.501,103.2189
8507.462,102.8136
8509.420,102.3047
8511.382,100.7553
8513.340,100.4542
8515.303,99.6185
8517.262,103.9215
8519.222,102.3466
8521.186,100.5987
8523.146,103.4377
8525.111,103.9603
8527.072,102.0978
8529.039,102.4699
8531.001,102.1316
8532.964,99.0034
8534.932,99.2296
8536.895,101.9859
8538.863,100.5016
8540.828,103.9535
8542.797,95.8463
8544.763,99.7719
8546.729,101.6922
8548.699,101.3681
8550.666,99.4707
8552.638,102.0474
8554.604,102.6814
8556.577,102.3129
8558.546,102.2169
8560.515,101.9568
8562.489,100.6832
8564.459,101.2715
8566.434,102.8124
8568.404,103.2390
8570.380,102.5855
8572.352,99.7261
8574.324,102.2280
8576.301,97.7871
8578.274,101.3032
8580.252,102.9158
8582.226,102.4798
8584.205,103.9850
8586.180,105.8814
8588.160,100.1140
8590.136,105.4264
8592.111,99.9825
8594.093,101.6082
8596.070,99.9824
8598.053,101.9559
8600.030,103.2896
8602.014,105.4306
8603.992,101.3584
8605.972,100.1342
8607.956,101.7679
8609.937,101.8841
8611.922,101.0537
8613.903,101.1739
8615.890,101.9194
8617.871,96.7527
8619.854,101.0519
8621.842,98.1536
8623.825,99.3147
8625.813,100.0538
8627.798,102.3275
8629.788,103.5781
8631.772,101.6402
8633.759,101.7177
8635.750,108.5106
8637.736,96.6429
8639.729,100.1987
8641.716,98.9399
8643.708,99.1385
8645.697,100.4907
8647.686,99.6441
8649.680,100.3825
8651.670,103.5488
8653.665,99.6729
8655.655,102.6916
8657.651,98.4483
8659.644,100.3849
8661.636,97.1601
8663.633,99.4994
8665.626,103.4458
8667.624,103.3408
8669.618,103.4427
8671.617,98.5706
8673.612,94.7090
8675.607,101.9068
8677.608,97.6681
8679.604,97.7974
8681.605,97.6379
8683.603,100.8027
8685.605,96.6225
8687.604,100.3412
8689.603,100.0648
8691.605,95.6661
8693.605,99.8718
8695.610,98.9495
8697.610,97.4124
8699.616,98.8148
8701.617,101.5947
8703.619,97.7980
8705.626,96.4311
8707.629,98.5828
8709.637,96.0542
8711.641,98.7542
8713.649,96.4536
8715.654,96.4385
8717.659,99.3717
8719.670,98.8357
8721.676,95.0309
8723.687,96.8465
8725.693,97.5156
8727.706,102.9881
8729.713,95.3977
8731.722,97.8032
8733.735,94.6638
8735.744,97.0190
8737.759,97.9422
8739.769,97.4204
8741.784,94.6306
8743.795,92.5932
8745.812,101.2143
8747.823,95.3061
8749.836,97.5508
8751.854,96.6356
8753.867,99.8380
8755.886,96.1144
8757.900,95.8805
8759.920,96.5491
8761.935,98.9353
8763.950,100.7700
8765.972,95.6538
8767.988,99.2910
8770.010,97.6357
8772.027,96.9700
8774.050,97.0887
8776.068,97.4970
8778.088,96.5119
8780.111,93.9884
8782.132,95.8179
8784.156,96.6718
8786.178,99.3715
8788.203,98.8858
8790.226,99.2504
8792.247,100.3240
8794.275,98.1238
8796.298,95.9505
8798.326,96.7089
8800.351,99.8182
8802.380,101.2422
8804.405,95.9355
8806.431,99.0600
8808.461,96.8415
8810.487,100.1806
8812.520,99.6618
8814.546,98.5296
8816.579,97.7117
8818.607,98.0276
8820.636,96.8606
8822.670,98.3895
8824.699,96.0136
8826.734,104.5295
8828.765,96.6952
8830.801,94.0872
8832.833,101.5089
8834.864,96.8343
8836.901,99.6761
8838.935,98.6397
8840.973,99.4173
8843.007,98.8901
8845.046,94.9307
8847.081,99.7092
8849.116,99.1717
8851.156,97.9664
8853.192,100.9307
8855.234,98.4748
8857.271,99.2106
8859.314,100.4492
8861.352,99.7244
8863.391,99.5981
8865.435,97.3482
8867.474,100.1283
8869.519,96.5039
8871.560,98.6704
8873.604,101.5535
8875.646,100.9478
8877.688,99.4569
8879.735,99.2140
8881.778,96.4216
8883.826,98.2386
8885.870,101.5210
8887.919,94.8837
8889.964,95.4633
8892.009,97.2896
8894.060,96.3657
8896.105,102.4732
8898.156,97.9590
8900.204,97.9982
8902.256,98.8651
8904.304,100.7675
8906.357,95.8627
8908.406,97.4678
8910.456,98.2246
8912.511,98.5628
8914.561,98.4311
8916.616,96.1894
8918.668,103.6915
8920.725,100.7388
8922.776,97.8766
8924.829,103.8401
8926.887,94.3451
8928.940,98.4007
8931.000,95.8903
8933.055,99.4034
8935.114,97.7465
8937.170,96.5648
8939.226,96.1730
8941.287,95.3574
8943.344,95.1662
8945.406,90.3489
8947.464,91.0544
8949.527,96.3533
8951.586,91.6343
8953.646,92.8170
8955.710,96.7818
8957.771,100.6328
8959.836,98.9093
8961.897,94.9511
8963.964,96.6106
8966.026,93.5308
8968.089,92.7885
8970.157,91.5523
8972.221,87.6443
8974.289,97.5225
8976.354,89.4485
8978.424,91.1946
8980.489,93.7601
8982.556,101.8089
8984.627,99.6092
8986.693,88.9080
8988.766,99.4921
8990.834,94.7559
8992.907,96.1580
8994.976,97.1139
8997.045,93.1682
8999.120,93.0363
9001.190,97.8842
9003.266,95.9737
9005.337,97.1459
9007.413,96.7938
9009.485,90.7289
9011.559,89.7919
9013.636,94.2194
9015.710,91.0152
9017.789,91.6001
9019.863,99.6264
9021.943,88.5055
9024.019,91.0894
9026.095,93.3015
9028.176,99.2579
9030.253,99.7116
9032.335,96.2019
9034.413,98.7184
9036.497,98.5429
9038.575,97.1248
9040.654,99.9751
9042.739,95.3200
9044.819,97.6492
9046.905,92.3602
9048.986,96.2011
9051.073,100.9933
9053.155,97.5488
9055.238,98.9203
9057.326,98.4549
9059.410,102.1213
9061.499,95.5002
9063.584,94.8321
9065.674,90.1485
9067.759,95.3463
9069.851,96.3090
9071.937,103.9755
9074.023,102.7674
9076.116,98.4927
9078.204,93.5855
9080.298,91.0368
9082.387,97.6675
9084.480,95.7863
9086.570,92.1370
9088.661,92.6218
9090.757,92.1903
9092.849,92.8411
9094.945,93.2005
9097.037,95.5201
9099.135,93.0474
9101.229,95.5746
9103.322,98.6783
9105.421,90.1220
9107.516,94.4698
9109.616,92.4443
9111.712,93.1185
9113.812,90.7897
9115.909,97.4363
9118.007,90.3140
9120.109,92.9300
9122.207,95.1887
9124.311,93.1821
9126.410,92.7973
9128.515,92.4345
9130.614,95.4591
9132.715,91.7911
9134.821,85.7162
9136.922,91.6927
9139.029,87.0298
9141.132,94.7769
9143.239,97.5565
9145.343,93.8348
9147.447,98.6252
9149.557,93.9139
9151.661,86.7464
9153.771,88.8102
9155.877,86.7841
9157.988,97.3433
9160.096,94.3803
9162.203,94.7504
9164.315,90.5358
9166.424,93.3044
9168.537,92.9033
9170.646,95.2233
9172.762,90.8655
9174.871,89.1558
9176.982,90.5357
9179.099,89.3847
9181.210,95.4769
9183.327,92.8782
9185.439,94.7144
9187.558,99.7927
9189.672,99.8396
9191.785,101.3024
