wavelength,flux
5236.005,40.4254
5237.210,41.8938
5238.415,40.3061
5239.623,41.8022
5240.828,42.0862
5242.037,41.9434
5243.243,42.6868
5244.452,40.2837
5245.658,43.8670
5246.865,41.7700
5248.075,41.2465
5249.282,39.1836
5250.493,41.0178
5251.701,43.2062
5252.912,40.7861
5254.120,39.8745
5255.329,40.0017
5256.541,41.3028
5257.750,41.4769
5258.962,42.7673
5260.172,41.5616
5261.385,41.8346
5262.596,39.0797
5263.806,38.7325
5265.020,37.5487
5266.231,38.3587
5267.446,38.2239
5268.657,37.1419
5269.872,38.4666
5271.084,40.5812
5272.297,38.4254
5273.513,39.9225
5274.726,44.0786
5275.942,41.8167
5277.156,37.7127
5278.373,40.3150
5279.587,40.6799
5280.805,40.7959
5282.020,39.3714
5283.235,39.6955
5284.453,44.0408
5285.669,41.2279
5286.888,43.0528
5288.104,40.3847
5289.323,38.2810
5290.540,39.6067
5291.757,38.4722
5292.978,40.9121
5294.195,40.7247
5295.416,40.9619
5296.634,38.5755
5297.855,39.6012
5299.074,37.3305
5300.293,39.6707
5301.516,40.3238
5302.735,39.2238
5303.958,40.7419
5305.178,38.3549
5306.401,37.6259
5307.622,39.3507
5308.843,38.8739
5310.067,39.2848
5311.289,42.4152
5312.514,38.6564
5313.736,37.2340
5314.961,38.9185
5316.184,38.9869
5317.407,37.9253
5318.633,42.1429
5319.857,38.9891
5321.083,38.3838
5322.308,40.5935
5323.535,38.7218
5324.760,39.0912
5325.984,40.1995
5327.213,37.0093
5328.438,42.9527
5329.667,38.2513
5330.893,37.2451
5332.122,40.1596
5333.349,40.9652
5334.576,38.8966
5335.806,40.6466
5337.034,42.9570
5338.264,41.4756
5339.492,39.2636
5340.724,40.1722
5341.952,37.9221
5343.181,40.0327
5344.413,38.9393
5345.643,40.7138
5346.875,39.9100
5348.105,38.5476
5349.339,41.2976
5350.569,39.2575
5351.800,39.5593
5353.034,42.6309
5354.266,39.0805
5355.500,39.3069
5356.732,41.3602
5357.968,40.3375
5359.200,42.8265
5360.433,42.2636
5361.669,41.9260
5362.903,42.7999
5364.139,40.1590
5365.374,38.9407
5366.611,38.6288
5367.845,39.3382
5369.080,38.4433
5370.318,36.6753
5371.554,37.5968
5372.792,37.8113
5374.028,41.9191
5375.268,39.0992
5376.504,36.4882
5377.744,39.8984
5378.981,40.2489
5380.218,38.7047
5381.459,37.0458
5382.697,40.1856
5383.938,40.1156
5385.177,38.0782
5386.419,40.2307
5387.658,40.6157
5388.897,40.5042
5390.140,38.8212
5391.380,39.3950
5392.623,37.9174
5393.864,37.3430
5395.107,40.3087
5396.349,38.7379
5397.590,42.1903
5398.835,40.7295
5400.077,39.8723
5401.322,40.8951
5402.564,38.3163
5403.811,39.6849
5405.054,36.6746
5406.297,38.5620
5407.544,39.1598
5408.788,39.6257
5410.035,39.4701
5411.280,36.6225
5412.527,39.6169
5413.772,39.8893
5415.018,39.0071
5416.267,39.7128
5417.513,39.7698
5418.762,37.7295
5420.008,38.1137
5421.258,37.4684
5422.505,36.4709
5423.753,36.1768
5425.003,37.2208
5426.251,38.6513
5427.503,39.6912
5428.751,39.2490
5430.003,37.8104
5431.252,38.4040
5432.502,38.6988
5433.755,39.7842
5435.005,37.3659
5436.258,39.5625
5437.509,38.0888
5438.763,37.4040
5440.014,38.0176
5441.265,37.5451
5442.520,41.7287
5443.772,38.0743
5445.027,38.9630
5446.280,39.4447
5447.536,40.0571
5448.789,39.0461
5450.042,37.1641
5451.299,39.9568
5452.553,39.4098
5453.811,39.4681
5455.065,37.2965
5456.323,37.3348
5457.579,38.0591
5458.834,39.1801
5460.093,40.2246
5461.349,39.3008
5462.608,39.4770
5463.865,37.9406
5465.125,37.4462
5466.382,36.6941
5467.640,38.1380
5468.900,37.7714
5470.159,37.1223
5471.420,37.7842
5472.679,38.4153
5473.940,37.8717
5475.200,35.6023
5476.462,39.8985
5477.722,37.7715
5478.982,38.1468
5480.246,39.4714
5481.507,37.6849
5482.771,40.5211
5484.032,37.2166
5485.296,37.3655
5486.559,38.4567
5487.821,40.0940
5489.086,38.1777
5490.349,36.8088
5491.615,38.0107
5492.878,38.8976
5494.145,38.7525
5495.409,34.6867
5496.673,37.4065
5497.940,39.3063
5499.206,38.4706
5500.474,37.4089
5501.739,38.5778
5503.007,37.6456
5504.273,36.6020
5505.540,40.0227
5506.810,41.1672
5508.076,38.9116
5509.346,37.6221
5510.614,38.1840
5511.884,36.6895
5513.152,38.0868
5514.421,38.2196
5515.692,38.7572
5516.961,37.8591
5518.233,38.0506
5519.503,38.2380
5520.776,36.9786
5522.046,40.4449
5523.316,39.9979
5524.590,38.9364
5525.861,39.3441
5527.135,35.5096
5528.406,37.9063
5529.681,40.7294
5530.954,38.2653
5532.226,36.9151
5533.501,39.2253
5534.774,36.3098
5536.051,36.9582
5537.324,38.7645
5538.601,36.5703
5539.875,39.4714
5541.150,38.4508
5542.428,37.0023
5543.703,37.1227
5544.981,37.7811
5546.257,37.5143
5547.536,37.3340
5548.812,36.6428
5550.088,36.6850
5551.368,36.9470
5552.645,36.7538
5553.926,37.2959
5555.203,39.2755
5556.484,37.9050
5557.763,35.2276
5559.041,36.7674
5560.323,36.5109
5561.602,37.1449
5562.885,36.5112
5564.165,37.7332
5565.447,36.4242
5566.728,39.5284
5568.008,35.6045
5569.292,35.6143
5570.574,38.5477
5571.858,38.8313
5573.140,37.4132
5574.425,37.3763
5575.708,37.4945
5576.993,34.5896
5578.276,55.3690
5579.560,70.3492
5580.846,32.7409
5582.130,28.1409
5583.417,38.2315
5584.702,38.2986
5585.989,37.6845
5587.274,35.5834
5588.560,37.6904
5589.849,39.4574
5591.135,38.3041
5592.424,40.6430
5593.710,37.8664
5595.000,35.5303
5596.288,37.9152
5597.575,38.2071
5598.866,38.7871
5600.154,40.1259
5601.445,41.3081
5602.733,37.9708
5604.025,39.5449
5605.315,40.9276
5606.604,39.1651
5607.897,37.5034
5609.187,38.8292
5610.480,39.1698
5611.771,39.3053
5613.065,41.0253
5614.357,40.4088
5615.648,38.5468
5616.943,43.6064
5618.235,40.1585
5619.531,36.3452
5620.824,41.5812
5622.120,37.8792
5623.413,39.5147
5624.707,40.5396
5626.004,40.2258
5627.298,41.3115
5628.596,40.3978
5629.891,39.7698
5631.189,39.4957
5632.484,40.7274
5633.780,42.7460
5635.079,39.1999
5636.375,39.9223
5637.675,41.3272
5638.972,41.2698
5640.272,44.3721
5641.570,42.7001
5642.868,42.1012
5644.169,40.8193
5645.468,42.6396
5646.770,38.8602
5648.068,41.9774
5649.371,42.4895
5650.670,42.8790
5651.971,40.6876
5653.274,39.1680
5654.574,43.7719
5655.878,41.1349
5657.180,41.7818
5658.484,42.4218
5659.786,41.4465
5661.088,42.4942
5662.393,41.9016
5663.696,38.5911
5665.002,43.4078
5666.305,42.4716
5667.612,40.1237
5668.916,43.5252
5670.220,44.8857
5671.527,41.5814
5672.832,40.1268
5674.140,40.3688
5675.445,42.8567
5676.754,40.5486
5678.060,40.6386
5679.370,42.5344
5680.676,42.6413
5681.983,43.4780
5683.293,40.9351
5684.601,42.5063
5685.911,42.8770
5687.219,40.8272
5688.531,45.0985
5689.839,42.5154
5691.148,43.2297
5692.461,40.8865
5693.771,42.9602
5695.083,42.6926
5696.394,40.0307
5697.707,40.8027
5699.018,42.8720
5700.329,42.8345
5701.643,42.9395
5702.955,40.9083
5704.270,43.6425
5705.583,42.6145
5706.898,43.3371
5708.211,42.8640
5709.524,44.5446
5710.841,43.5522
5712.154,45.5194
5713.472,42.9062
5714.786,44.2736
5716.104,44.1853
5717.419,44.7462
5718.734,45.2850
5720.053,44.1725
5721.369,45.8685
5722.688,43.0608
5724.004,42.8182
5725.324,42.3073
5726.642,42.2218
5727.959,41.0027
5729.280,43.3717
5730.598,41.2933
5731.919,43.4143
5733.238,43.6146
5734.560,44.3206
5735.879,44.1627
5737.199,40.0836
5738.521,44.2941
5739.842,44.1117
5741.166,44.1180
5742.486,42.4265
5743.811,47.1242
5745.132,45.7129
5746.454,43.7624
5747.778,46.7814
5749.101,45.0206
5750.427,43.3771
5751.750,40.0945
5753.076,42.3896
5754.399,42.5398
5755.723,41.1688
5757.050,42.9237
5758.375,41.6070
5759.703,40.1946
5761.027,38.9357
5762.356,43.4553
5763.682,42.6474
5765.008,40.4521
5766.337,39.4103
5767.664,38.6298
5768.994,40.8578
5770.321,39.5288
5771.651,39.2200
5772.979,39.6452
5774.307,42.1017
5775.639,39.2143
5776.967,38.3280
5778.299,38.4676
5779.629,39.4415
5780.961,39.1054
5782.292,37.8568
5783.625,36.3078
5784.956,37.9517
5786.286,40.0045
5787.621,39.5895
5788.952,40.2377
5790.287,40.7486
5791.619,40.6861
5792.955,41.5028
5794.287,36.8590
5795.620,37.5305
5796.957,39.2550
5798.290,40.5802
5799.627,38.8614
5800.961,38.4327
5802.299,42.4316
5803.634,40.2242
5804.969,39.8698
5806.308,38.4518
5807.644,39.4730
5808.982,41.7461
5810.319,38.2782
5811.659,39.2362
5812.996,39.3904
5814.333,39.9285
5815.674,40.0666
5817.012,39.8133
5818.353,37.6895
5819.691,40.7681
5821.034,39.6310
5822.373,37.3599
5823.712,39.6706
5825.055,41.2482
5826.395,38.6729
5827.739,41.6565
5829.079,42.6517
5830.423,38.8876
5831.765,37.8279
5833.106,38.0681
5834.452,39.7687
5835.793,36.7599
5837.140,35.1045
5838.482,39.1246
5839.829,40.8621
5841.172,37.8290
5842.516,37.3473
5843.863,41.3316
5845.208,39.7784
5846.555,39.1984
5847.900,41.6778
5849.249,42.0367
5850.594,39.2160
5851.940,38.4061
5853.290,38.4770
5854.636,36.9907
5855.986,36.6110
5857.333,37.8034
5858.684,38.4512
5860.032,39.0543
5861.380,35.7958
5862.732,39.0641
5864.081,37.5963
5865.433,35.8832
5866.782,38.7879
5868.135,38.6754
5869.485,39.0737
5870.835,40.0599
5872.189,39.3290
5873.540,38.8581
5874.894,37.5780
5876.246,40.8653
5877.601,39.5178
5878.953,38.7396
5880.305,40.7737
5881.661,39.0710
5883.015,39.1967
5884.371,37.4129
5885.725,36.8426
5887.082,40.5711
5888.437,39.2006
5889.794,32.6475
5891.149,34.0866
5892.504,37.7964
5893.863,33.4100
5895.219,33.6704
5896.579,36.2862
5897.935,39.8028
5899.295,37.9266
5900.652,34.4529
5902.010,37.4350
5903.371,39.9882
5904.729,40.0027
5906.090,41.0885
5907.449,40.5584
5908.811,40.1789
5910.170,40.1731
5911.530,38.5286
5912.893,39.6164
5914.253,38.8939
5915.617,37.4877
5916.978,41.1481
5918.343,39.9101
5919.704,39.5958
5921.066,40.9845
5922.431,38.3293
5923.794,38.9794
5925.160,41.7196
5926.523,41.3971
5927.890,37.9136
5929.253,40.2458
5930.617,39.7924
5931.985,38.9672
5933.350,38.6242
5934.718,43.0521
5936.083,41.0595
5937.452,36.8176
5938.818,39.8465
5940.184,39.1196
5941.554,39.6219
5942.920,39.1027
5944.291,40.0876
5945.659,40.4058
5947.030,40.4743
5948.397,38.5435
5949.766,38.4997
5951.138,40.0929
5952.507,41.3330
5953.880,41.0872
5955.250,41.2621
5956.623,41.4444
5957.993,38.5603
5959.364,41.0091
5960.738,40.4443
5962.109,41.9816
5963.484,38.9404
5964.856,41.3382
5966.231,42.6345
5967.604,40.7459
5968.977,40.0921
5970.353,40.6011
5971.727,40.5211
5973.104,40.5339
5974.478,39.8762
5975.855,40.7541
5977.230,42.8567
5978.605,41.1944
5979.984,41.2117
5981.360,38.3843
5982.739,40.9633
5984.115,39.8040
5985.495,38.8743
5986.872,36.7303
5988.250,37.0089
5989.630,38.5641
5991.008,36.6983
5992.390,37.5671
5993.768,36.5927
5995.150,40.4060
5996.530,38.5011
5997.913,37.7532
5999.292,38.9206
6000.672,40.8806
6002.056,39.7389
6003.437,39.2763
6004.821,40.7915
6006.203,40.9889
6007.587,39.2695
6008.970,38.8679
6010.352,39.3617
6011.738,38.4505
6013.121,39.0231
6014.508,39.8326
6015.891,39.3113
6017.278,39.1357
6018.663,39.6594
6020.047,40.9399
6021.436,38.3908
6022.821,39.1590
6024.209,41.5789
6025.596,39.3202
6026.985,39.1713
6028.372,39.5699
6029.758,40.1592
6031.149,39.2011
6032.536,39.0709
6033.927,38.6261
6035.315,40.0884
6036.707,39.3268
6038.096,39.2993
6039.485,42.5258
6040.877,41.8132
6042.267,40.0102
6043.661,40.4324
6045.051,39.3543
6046.445,37.9881
6047.836,39.2106
6049.227,40.8977
6050.622,38.8715
6052.014,39.3209
6053.410,38.9064
6054.802,37.8002
6056.198,39.0968
6057.592,37.5055
6058.985,37.3714
6060.382,38.2442
6061.776,38.4154
6063.174,38.8865
6064.569,36.5467
6065.968,38.0552
6067.363,39.4517
6068.759,38.5122
6070.158,38.0981
6071.555,39.1573
6072.955,37.8824
6074.352,37.5761
6075.753,37.9563
6077.150,38.4256
6078.548,39.1017
6079.950,38.2063
6081.349,37.0952
6082.751,38.4385
6084.150,37.3900
6085.554,36.9424
6086.954,38.5523
6088.354,37.3903
6089.758,37.2319
6091.159,36.7916
6092.563,37.8991
6093.965,36.8049
6095.370,36.6162
6096.772,36.9039
6098.178,37.7156
6099.581,38.2538
6100.984,37.6224
6102.391,39.1963
6103.795,37.6261
6105.203,36.6732
6106.607,36.8481
6108.015,36.8946
6109.420,35.5652
6110.826,36.5217
6112.235,39.2983
6113.641,36.2786
6115.051,36.5509
6116.458,37.9159
6117.868,35.7220
6119.275,34.3821
6120.683,34.7717
6122.095,35.0189
6123.503,35.3856
6124.915,34.0854
6126.324,35.1215
6127.737,35.9287
6129.146,32.9639
6130.557,34.4137
6131.970,34.9390
6133.381,36.0737
6134.795,36.6386
6136.207,33.7094
6137.622,34.0387
6139.034,36.8148
6140.446,34.6974
6141.862,33.3950
6143.275,35.6007
6144.691,32.3333
6146.105,35.1695
6147.522,31.3046
6148.937,34.3403
6150.351,35.2823
6151.769,37.1258
6153.185,37.5234
6154.604,36.1987
6156.019,34.7544
6157.439,35.0535
6158.855,36.0428
6160.272,34.7591
6161.693,35.2576
6163.110,35.6324
6164.531,35.6894
6165.950,34.8773
6167.371,35.9320
6168.790,37.3565
6170.209,35.4670
6171.632,36.1987
6173.052,38.6391
6174.476,34.7307
6175.896,33.4454
6177.320,35.1147
6178.741,34.8466
6180.163,35.5988
6181.587,34.0158
6183.010,34.8732
6184.436,31.5099
6185.858,32.5723
6187.285,34.2615
6188.708,34.8734
6190.132,34.0653
6191.559,32.5951
6192.983,31.7461
6194.412,29.9970
6195.836,31.9570
6197.265,33.8035
6198.691,33.2859
6200.117,34.2261
6201.547,33.7419
6202.973,32.2231
6204.404,31.9084
6205.831,33.6604
6207.262,31.3621
6208.690,31.0460
6210.122,34.2267
6211.550,34.0255
6212.979,32.7615
6214.412,33.1717
6215.842,32.6993
6217.275,32.1542
6218.706,31.9638
6220.139,33.0244
6221.570,34.1186
6223.001,32.3585
6224.437,33.5537
6225.869,32.7674
6227.304,33.5945
6228.737,32.7690
6230.173,32.0275
6231.606,31.8165
6233.040,32.9186
6234.477,33.5560
6235.912,32.9595
6237.350,34.0990
6238.784,33.7850
6240.223,31.3122
6241.659,31.8701
6243.094,33.9766
6244.534,32.8009
6245.971,32.4323
6247.411,32.7051
6248.848,32.4339
6250.289,32.7980
6251.727,33.7289
6253.165,32.9064
6254.607,31.7998
6256.046,32.2975
6257.489,30.3183
6258.928,33.7152
6260.372,35.1155
6261.812,33.3426
6263.252,34.5770
6264.696,35.4904
6266.138,34.5415
6267.583,35.2424
6269.024,36.2261
6270.470,34.5902
6271.913,35.6451
6273.355,36.2815
6274.802,35.5755
6276.246,36.3619
6277.693,34.9945
6279.137,35.5456
6280.585,34.7044
6282.030,34.9724
6283.475,37.1643
6284.924,37.7986
6286.370,36.8485
6287.819,36.7163
6289.266,38.2214
6290.716,39.9007
6292.164,39.6570
6293.611,37.5685
6295.062,36.7620
6296.510,38.8786
6297.962,39.4165
6299.411,36.4995
6300.864,38.8412
6302.313,46.8832
6303.763,43.1073
6305.217,38.5764
6306.667,40.3668
6308.122,43.0785
6309.573,43.9185
6311.028,41.9454
6312.479,42.7490
6313.932,42.8598
6315.388,45.7749
6316.840,43.4820
6318.297,44.1730
6319.751,43.0879
6321.208,45.5526
6322.662,43.9354
6324.120,46.8432
6325.575,45.8056
6327.030,44.6905
6328.489,45.1550
6329.945,45.5055
6331.405,46.6494
6332.861,47.2427
6334.322,46.6208
6335.779,46.9858
6337.236,47.2908
6338.698,48.9490
6340.156,45.8036
6341.618,46.0372
6343.077,46.8842
6344.540,47.6317
6345.999,46.6361
6347.459,48.1487
6348.923,46.6176
6350.383,46.2431
6351.848,47.2899
6353.309,47.3828
6354.774,48.3386
6356.236,48.9755
6357.698,48.8890
6359.164,49.3865
6360.627,47.3069
6362.094,48.4383
6363.558,47.7848
6365.025,47.7240
6366.489,50.7444
6367.954,50.5635
6369.422,47.8339
6370.888,48.3057
6372.356,47.9580
6373.823,49.9964
6375.292,50.2281
6376.759,49.9352
6378.226,49.0595
6379.697,48.0148
6381.165,48.6462
6382.636,48.7412
6384.104,48.2186
6385.576,49.3680
6387.045,50.2774
6388.515,51.1447
6389.988,52.4171
6391.458,51.6476
6392.932,52.8992
6394.402,53.4608
6395.877,54.0730
6397.348,57.1037
6398.820,55.4175
6400.295,54.9116
6401.768,55.6890
6403.244,55.1645
6404.717,53.8119
6406.194,53.3956
6407.668,51.8534
6409.142,49.6595
6410.620,50.8475
6412.095,46.6945
6413.573,47.4652
6415.049,48.1427
6416.528,49.0335
6418.004,48.0574
6419.480,46.8053
6420.961,48.1527
6422.438,49.1528
6423.919,48.0771
6425.397,48.2888
6426.878,46.3936
6428.357,46.0176
6429.836,46.1929
6431.318,45.3150
6432.798,45.0668
6434.281,45.4296
6435.762,47.0331
6437.246,48.4039
6438.727,45.9162
6440.211,44.6952
6441.693,45.7911
6443.175,46.8178
6444.661,46.1067
6446.143,47.5110
6447.629,45.2166
6449.113,46.7665
6450.600,45.6329
6452.084,47.3836
6453.568,47.6522
6455.057,45.2729
6456.542,44.9796
6458.030,45.5611
6459.516,45.7115
6461.005,46.7467
6462.492,47.1185
6463.979,46.8781
6465.469,47.6445
6466.957,49.1544
6468.448,47.8806
6469.936,46.3011
6471.428,47.9020
6472.917,45.7420
6474.406,45.2895
6475.898,45.4745
6477.388,44.4391
6478.882,45.6735
6480.373,44.9944
6481.867,45.3697
6483.358,45.8184
6484.850,45.3485
6486.345,46.7249
6487.837,47.6077
6489.333,45.7966
6490.826,45.2820
6492.323,45.2078
6493.816,43.7702
6495.310,43.0167
6496.808,43.2038
6498.303,42.9968
6499.801,45.5221
6501.296,45.9023
6502.795,44.0390
6504.292,44.5696
6505.788,46.1249
6507.288,46.8592
6508.785,46.9247
6510.286,46.4592
6511.784,47.8439
6513.285,50.3645
6514.784,49.5667
6516.282,47.5547
6517.785,48.5203
6519.284,51.0391
6520.788,55.4659
6522.288,60.6200
6523.792,65.6107
6525.292,70.5412
6526.794,74.8869
6528.299,76.4192
6529.801,78.3508
6531.306,75.0315
6532.809,68.9597
6534.315,63.2173
6535.818,57.9870
6537.322,52.4821
6538.830,50.5225
6540.334,46.9144
6541.842,44.4919
6543.347,43.0750
6544.856,41.6555
6546.361,41.7772
6547.868,41.3529
6549.377,40.5079
6550.884,40.1977
6552.395,38.0228
6553.902,38.2062
6555.414,40.6043
6556.921,40.2257
6558.434,40.5961
6559.942,37.3385
6561.451,37.3243
6562.964,38.4233
6564.474,38.8161
6565.988,39.4457
6567.499,39.9657
6569.013,41.0992
6570.524,42.9238
6572.036,43.6412
6573.551,44.6158
6575.063,46.9710
6576.580,51.1472
6578.092,56.0225
6579.609,60.8608
6581.123,66.7802
6582.637,73.5156
6584.155,84.1118
6585.669,95.6628
6587.188,104.2448
6588.704,116.0670
6590.223,129.9322
6591.739,140.4853
6593.255,141.6809
6594.776,135.4737
6596.293,115.9898
6597.814,97.3095
6599.332,81.6180
6600.854,68.0740
6602.372,57.6477
6603.891,48.0067
6605.414,44.5090
6606.934,42.1448
6608.457,38.6734
6609.977,37.0467
6611.501,35.6999
6613.022,34.8434
6614.544,35.0534
6616.069,35.1140
6617.591,34.0227
6619.117,32.9047
6620.640,34.2998
6622.167,33.1740
6623.690,32.9128
6625.214,33.0043
6626.742,34.1244
6628.266,34.1506
6629.794,34.0259
6631.320,33.7914
6632.849,31.8244
6634.375,32.6247
6635.901,33.9324
6637.431,35.7881
6638.958,34.1861
6640.489,32.1744
6642.017,32.5553
6643.548,32.8954
6645.077,32.4807
6646.605,32.5780
6648.138,33.9826
6649.667,34.4533
6651.201,32.1038
6652.731,33.6388
6654.265,32.6570
6655.796,33.3479
6657.327,31.9816
6658.862,33.1405
6660.394,33.8305
6661.930,31.8775
6663.462,33.8643
6664.999,32.7261
6666.532,32.9747
6668.066,32.8500
6669.604,33.1606
6671.138,33.4083
6672.676,32.7708
6674.211,33.1795
6675.750,32.4520
6677.286,32.5925
6678.826,32.1710
6680.362,31.2096
6681.899,31.8056
6683.440,33.3653
6684.978,33.1690
6686.519,30.5608
6688.057,32.7980
6689.600,32.6970
6691.138,31.2638
6692.678,33.4775
6694.221,32.4306
6695.761,32.0569
6697.305,32.5634
6698.846,34.2231
6700.391,33.1768
6701.932,33.1089
6703.474,32.1529
6705.020,34.7440
6706.562,31.6356
6708.108,32.2199
6709.652,32.8625
6711.199,32.7745
6712.743,30.8780
6714.287,31.9657
6715.835,32.2956
6717.380,31.8990
6718.929,31.4975
6720.475,32.0151
6722.025,34.1019
6723.571,34.0327
6725.118,33.7597
6726.668,32.7948
6728.216,31.7071
6729.768,34.2471
6731.316,32.3725
6732.868,32.9461
6734.417,33.0943
6735.966,31.4001
6737.520,33.4753
6739.069,31.5910
6740.624,33.4195
6742.174,32.6512
6743.729,32.6465
6745.280,33.0652
6746.832,31.7533
6748.388,32.2037
6749.940,33.4842
6751.497,32.4395
6753.050,33.2527
6754.607,33.2103
6756.161,32.1151
6757.715,32.7845
6759.273,31.6112
6760.829,31.3551
6762.388,32.9296
6763.943,32.0944
6765.503,31.3746
6767.060,31.5007
6768.616,32.7565
6770.177,32.3773
6771.734,33.2626
6773.296,33.7640
6774.854,33.1411
6776.417,32.2867
6777.976,32.7005
6779.535,33.3239
6781.098,32.7779
6782.658,32.8345
6784.222,31.8932
6785.783,33.3587
6787.348,32.3681
6788.909,32.7445
6790.471,31.7843
6792.037,31.3112
6793.599,31.8771
6795.166,32.5739
6796.729,32.1863
6798.296,31.7977
6799.860,32.5497
6801.428,32.8599
6802.993,31.9669
6804.558,32.1131
6806.127,32.4101
6807.693,32.0166
6809.263,31.9990
6810.829,31.8357
6812.399,31.8716
6813.967,32.0090
6815.534,32.9460
6817.106,31.3633
6818.674,31.6380
6820.247,32.8130
6821.815,31.2525
6823.389,31.1233
6824.958,30.8700
6826.528,32.2213
6828.103,34.6198
6829.673,32.3076
6831.249,33.4930
6832.820,31.0776
6834.396,29.6033
6835.968,30.0015
6837.541,33.0491
6839.117,29.4529
6840.690,33.1091
6842.268,31.9301
6843.842,31.5391
6845.420,32.6202
6846.995,33.6771
6848.570,34.4410
6850.149,32.9781
6851.725,32.6610
6853.305,32.6881
6854.882,32.2565
6856.462,31.8247
6858.040,32.5225
6859.618,33.8598
6861.199,33.7838
6862.778,31.9375
6864.360,30.8806
6865.939,37.8939
6867.522,36.5162
6869.103,29.4013
6870.683,33.3473
6872.267,30.9827
6873.848,33.6665
6875.433,32.7688
6877.015,33.6241
6878.601,33.4703
6880.183,31.4957
6881.766,33.5911
6883.353,32.8426
6884.936,32.4865
6886.524,32.1864
6888.108,33.6618
6889.696,34.5788
6891.281,35.4613
6892.867,32.6316
6894.456,33.3259
6896.042,33.3725
6897.632,33.0430
6899.219,33.8877
6900.811,32.2744
6902.398,32.8413
6903.986,33.7226
6905.578,33.2254
6907.167,34.3611
6908.759,33.9522
6910.349,33.5655
6911.942,33.8794
6913.532,35.3249
6915.123,34.5367
6916.717,30.9560
6918.308,32.2795
6919.904,34.9066
6921.496,34.3118
6923.092,31.9457
6924.685,33.6838
6926.281,34.9818
6927.875,30.2531
6929.468,32.1010
6931.066,33.8982
6932.661,33.3418
6934.259,32.4146
6935.854,31.8309
6937.454,33.1298
6939.050,34.1101
6940.646,33.6541
6942.247,34.1504
6943.844,31.4135
6945.445,30.5933
6947.043,33.3381
6948.645,31.1789
6950.243,32.8678
6951.842,33.8815
6953.445,32.8670
6955.045,32.7406
6956.649,33.0070
6958.249,31.9455
6959.854,30.8482
6961.455,32.5905
6963.056,33.1069
6964.662,32.6461
6966.264,31.1813
6967.871,34.4425
6969.474,31.7178
6971.081,34.1785
6972.684,35.6306
6974.289,33.4550
6975.896,31.6267
6977.501,31.9176
6979.110,32.0876
6980.716,32.6450
6982.326,33.0176
6983.932,32.0086
6985.539,32.8144
6987.149,32.9281
6988.757,32.6654
6990.369,31.1216
6991.977,30.8071
6993.589,30.1635
6995.198,31.1654
6996.807,31.6451
6998.420,32.2937
7000.030,31.0671
7001.645,30.7683
7003.255,31.0131
7004.870,30.7417
7006.482,31.6180
7008.094,30.4872
7009.709,30.9909
7011.322,29.3294
7012.939,29.3423
7014.552,30.0960
7016.170,30.5066
7017.784,30.1024
7019.398,30.3116
7021.017,29.3579
7022.632,29.8409
7024.251,30.3247
7025.868,30.4387
7027.488,28.1873
7029.104,29.8867
7030.721,29.6435
7032.343,30.9372
7033.960,31.8448
7035.583,31.0281
7037.201,30.1472
7038.824,29.3311
7040.443,29.4659
7042.066,29.3465
7043.687,29.9253
7045.307,29.2206
7046.932,29.4798
7048.553,30.4384
7050.178,31.4341
7051.800,29.2072
7053.426,28.5540
7055.049,29.8498
7056.672,30.4442
7058.299,29.4004
7059.923,29.2162
7061.551,29.5150
7063.175,29.2095
7064.804,29.6266
7066.429,29.2786
7068.055,29.4134
7069.685,30.1080
7071.311,30.0913
7072.942,30.5971
7074.569,29.6034
7076.200,28.3232
7077.828,29.1680
7079.456,29.9260
7081.089,28.9678
7082.718,29.4444
7084.351,30.1667
7085.981,28.1569
7087.615,28.1283
7089.245,29.8773
7090.876,29.4128
7092.511,28.4230
7094.143,29.2770
7095.779,29.1184
7097.411,28.0281
7099.048,28.3684
7100.681,29.3413
7102.314,28.3908
7103.952,28.4967
7105.586,28.5667
7107.225,27.7027
7108.860,27.9233
7110.500,27.4662
7112.135,28.3498
7113.771,28.5604
7115.412,27.9389
7117.048,28.7769
7118.690,28.0586
7120.327,27.7734
7121.969,27.6622
7123.608,27.9282
7125.247,27.9794
7126.890,28.8315
7128.529,28.9506
7130.173,28.5030
7131.813,27.9212
7133.458,27.6442
7135.099,27.5946
7136.740,28.9956
7138.386,28.4295
7140.028,26.4197
7141.675,27.0048
7143.317,27.9174
7144.965,28.1786
7146.608,27.7653
7148.252,26.5964
7149.901,26.6572
7151.546,28.9344
7153.195,26.6580
7154.840,27.1840
7156.490,27.5615
7158.137,27.7027
7159.783,27.4723
7161.435,26.9205
7163.082,25.5253
7164.734,26.2132
7166.382,26.5828
7168.035,26.4738
7169.684,26.3876
7171.337,26.8234
7172.986,25.9170
7174.637,24.5630
7176.291,25.0145
7177.942,25.7743
7179.597,25.2621
7181.249,25.7971
7182.905,26.0121
7184.557,26.7225
7186.210,26.5164
7187.867,25.5569
7189.521,25.3397
7191.179,26.6725
7192.833,27.7746
7194.492,26.3481
7196.146,26.0419
7197.802,24.4879
7199.462,26.0257
7201.118,26.5396
7202.779,25.4627
7204.436,25.1025
7206.097,26.6842
7207.755,26.0816
7209.413,26.1948
7211.076,27.2649
7212.734,23.7118
7214.397,24.9202
7216.057,26.8580
7217.721,26.1902
7219.382,24.8935
7221.042,25.7685
7222.708,26.9761
7224.369,24.4717
