wavelength,flux
5242.037,14.0303
5243.243,15.7152
5244.452,15.0070
5245.658,13.1737
5246.865,13.3934
5248.075,13.1059
5249.282,14.1134
5250.493,15.4866
5251.701,15.3768
5252.912,15.7839
5254.120,13.8513
5255.329,15.4238
5256.541,14.3728
5257.750,13.5752
5258.962,13.9013
5260.172,15.4172
5261.385,13.9452
5262.596,14.6134
5263.806,15.4002
5265.020,15.3774
5266.231,15.5850
5267.446,14.5347
5268.657,13.1043
5269.872,14.1701
5271.084,15.2105
5272.297,16.0437
5273.513,14.8013
5274.726,15.7802
5275.942,14.8955
5277.156,14.7958
5278.373,15.3639
5279.587,15.2509
5280.805,13.0418
5282.020,14.0435
5283.235,15.3470
5284.453,15.5974
5285.669,14.0405
5286.888,17.4592
5288.104,14.1852
5289.323,15.1059
5290.540,13.3090
5291.757,14.7643
5292.978,14.6208
5294.195,15.4304
5295.416,14.2930
5296.634,15.1289
5297.855,15.3984
5299.074,14.0881
5300.293,13.9559
5301.516,14.9775
5302.735,13.8928
5303.958,16.6038
5305.178,16.4715
5306.401,16.3932
5307.622,18.7911
5308.843,18.6136
5310.067,20.4146
5311.289,18.3618
5312.514,18.1583
5313.736,16.4462
5314.961,16.0207
5316.184,16.3872
5317.407,14.9296
5318.633,15.4709
5319.857,15.5089
5321.083,13.3740
5322.308,14.9098
5323.535,15.6635
5324.760,13.9574
5325.984,15.0866
5327.213,15.4894
5328.438,14.4511
5329.667,14.1259
5330.893,14.8567
5332.122,13.2635
5333.349,13.3959
5334.576,14.0590
5335.806,14.2924
5337.034,14.4935
5338.264,15.7420
5339.492,15.9866
5340.724,15.0122
5341.952,13.8705
5343.181,12.5683
5344.413,13.2859
5345.643,13.9042
5346.875,12.9695
5348.105,14.3153
5349.339,14.9076
5350.569,15.3003
5351.800,13.2145
5353.034,14.2707
5354.266,15.4254
5355.500,15.1562
5356.732,14.5865
5357.968,15.6592
5359.200,12.9913
5360.433,16.1431
5361.669,14.0925
5362.903,14.8777
5364.139,15.2265
5365.374,13.7223
5366.611,14.4679
5367.845,13.9818
5369.080,13.0896
5370.318,13.9833
5371.554,14.3526
5372.792,12.9914
5374.028,14.5486
5375.268,14.7100
5376.504,14.3904
5377.744,13.2985
5378.981,13.2682
5380.218,13.5032
5381.459,12.7624
5382.697,13.1959
5383.938,12.9662
5385.177,13.2811
5386.419,14.7036
5387.658,14.6967
5388.897,13.8199
5390.140,13.0897
5391.380,13.7466
5392.623,11.6110
5393.864,11.8601
5395.107,13.3565
5396.349,13.7449
5397.590,12.8634
5398.835,12.9428
5400.077,12.4828
5401.322,12.6752
5402.564,14.1336
5403.811,13.0590
5405.054,13.0738
5406.297,12.7630
5407.544,12.5146
5408.788,13.1022
5410.035,12.8766
5411.280,12.7527
5412.527,13.5284
5413.772,11.9781
5415.018,14.0742
5416.267,12.2949
5417.513,13.2031
5418.762,14.3151
5420.008,12.6883
5421.258,13.3369
5422.505,13.6486
5423.753,12.8474
5425.003,12.5983
5426.251,12.6253
5427.503,13.9087
5428.751,13.5662
5430.003,14.1326
5431.252,13.0711
5432.502,13.4742
5433.755,12.8946
5435.005,13.2170
5436.258,12.7130
5437.509,12.6931
5438.763,14.2922
5440.014,13.7110
5441.265,13.4641
5442.520,13.5596
5443.772,12.6865
5445.027,13.6164
5446.280,13.3278
5447.536,13.3248
5448.789,14.5187
5450.042,13.4284
5451.299,11.6007
5452.553,12.5073
5453.811,13.9236
5455.065,14.3107
5456.323,14.0083
5457.579,14.2145
5458.834,12.6154
5460.093,12.9256
5461.349,15.1361
5462.608,14.2918
5463.865,13.3545
5465.125,14.2159
5466.382,13.6345
5467.640,14.0010
5468.900,13.8228
5470.159,14.1044
5471.420,15.2707
5472.679,11.8474
5473.940,13.6644
5475.200,14.7696
5476.462,12.8562
5477.722,13.8390
5478.982,13.3716
5480.246,13.7588
5481.507,13.5913
5482.771,13.7518
5484.032,13.0468
5485.296,13.8325
5486.559,13.2495
5487.821,13.5339
5489.086,13.6320
5490.349,13.2777
5491.615,13.4941
5492.878,13.3679
5494.145,13.3550
5495.409,15.1626
5496.673,14.4670
5497.940,13.2543
5499.206,12.5997
5500.474,14.0137
5501.739,13.9314
5503.007,14.9818
5504.273,13.5924
5505.540,11.7438
5506.810,15.4613
5508.076,14.7806
5509.346,12.9639
5510.614,14.4441
5511.884,14.0437
5513.152,15.0455
5514.421,13.4638
5515.692,14.2321
5516.961,13.7179
5518.233,13.2281
5519.503,12.5485
5520.776,14.9925
5522.046,15.4462
5523.316,13.0292
5524.590,12.7079
5525.861,13.3380
5527.135,13.8823
5528.406,14.1952
5529.681,12.9080
5530.954,12.3433
5532.226,14.6816
5533.501,14.0732
5534.774,14.8283
5536.051,14.4811
5537.324,14.8889
5538.601,13.6292
5539.875,14.8920
5541.150,14.5016
5542.428,13.2918
5543.703,14.0349
5544.981,14.0457
5546.257,13.4070
5547.536,12.6773
5548.812,13.4682
5550.088,14.9748
5551.368,15.0353
5552.645,14.3305
5553.926,13.9507
5555.203,14.3620
5556.484,15.4022
5557.763,14.9564
5559.041,14.9434
5560.323,14.8383
5561.602,14.2911
5562.885,14.6539
5564.165,15.6755
5565.447,13.9372
5566.728,15.7646
5568.008,14.4001
5569.292,14.6561
5570.574,15.0441
5571.858,13.3209
5573.140,15.0535
5574.425,14.6884
5575.708,14.5457
5576.993,15.2786
5578.276,22.3036
5579.560,19.7825
5580.846,14.1957
5582.130,9.7908
5583.417,12.9847
5584.702,15.6879
5585.989,14.8780
5587.274,14.3087
5588.560,14.8888
5589.849,14.3721
5591.135,15.4116
5592.424,15.1391
5593.710,16.1129
5595.000,16.2813
5596.288,16.1334
5597.575,13.4668
5598.866,13.4537
5600.154,14.0606
5601.445,14.0236
5602.733,13.4725
5604.025,14.5840
5605.315,14.9373
5606.604,15.3192
5607.897,15.9128
5609.187,15.1633
5610.480,14.5340
5611.771,15.9483
5613.065,16.7435
5614.357,18.2057
5615.648,18.4944
5616.943,20.7037
5618.235,22.5018
5619.531,21.7388
5620.824,19.7822
5622.120,17.4091
5623.413,15.8984
5624.707,17.7228
5626.004,15.7157
5627.298,16.1861
5628.596,16.0627
5629.891,16.2497
5631.189,15.2242
5632.484,15.4826
5633.780,16.0017
5635.079,16.0638
5636.375,16.2543
5637.675,17.1375
5638.972,16.2210
5640.272,16.1580
5641.570,14.7430
5642.868,16.6487
5644.169,19.1157
5645.468,17.5046
5646.770,19.4548
5648.068,20.9430
5649.371,18.9283
5650.670,18.8183
5651.971,17.0160
5653.274,18.9254
5654.574,16.2194
5655.878,16.3326
5657.180,16.8766
5658.484,16.7134
5659.786,15.7540
5661.088,15.8819
5662.393,15.3809
5663.696,15.4488
5665.002,13.7782
5666.305,15.5245
5667.612,14.7781
5668.916,15.7230
5670.220,13.5106
5671.527,14.4167
5672.832,13.0947
5674.140,15.1963
5675.445,14.0675
5676.754,14.4341
5678.060,13.8928
5679.370,14.0070
5680.676,14.4187
5681.983,14.5725
5683.293,14.4206
5684.601,13.7139
5685.911,13.3957
5687.219,15.7228
5688.531,15.4712
5689.839,12.0307
5691.148,12.6276
5692.461,13.8812
5693.771,14.2502
5695.083,13.2561
5696.394,14.2963
5697.707,14.4937
5699.018,14.4807
5700.329,13.6768
5701.643,13.8288
5702.955,14.0708
5704.270,14.2314
5705.583,13.3235
5706.898,13.5422
5708.211,12.1597
5709.524,14.3583
5710.841,13.7096
5712.154,14.3250
5713.472,13.2982
5714.786,13.8850
5716.104,15.2635
5717.419,14.3422
5718.734,13.3377
5720.053,15.1048
5721.369,15.3222
5722.688,14.8249
5724.004,13.7623
5725.324,13.9217
5726.642,14.3135
5727.959,14.7896
5729.280,13.6852
5730.598,14.1126
5731.919,13.9437
5733.238,12.9202
5734.560,14.2683
5735.879,13.7904
5737.199,11.5431
5738.521,12.0893
5739.842,11.8685
5741.166,13.2790
5742.486,14.2895
5743.811,11.4740
5745.132,12.1651
5746.454,13.4393
5747.778,13.2362
5749.101,11.7763
5750.427,13.2152
5751.750,12.6291
5753.076,13.5236
5754.399,14.3872
5755.723,14.0062
5757.050,13.4015
5758.375,13.4862
5759.703,13.8610
5761.027,13.2635
5762.356,12.8378
5763.682,13.2090
5765.008,13.8018
5766.337,14.0845
5767.664,14.1569
5768.994,12.1785
5770.321,13.3493
5771.651,15.0523
5772.979,12.9768
5774.307,14.6618
5775.639,12.9048
5776.967,14.3521
5778.299,13.2731
5779.629,12.9737
5780.961,13.1205
5782.292,13.0278
5783.625,12.8165
5784.956,12.9937
5786.286,13.4720
5787.621,13.6482
5788.952,12.8473
5790.287,15.1605
5791.619,12.1813
5792.955,14.8636
5794.287,13.2890
5795.620,12.2872
5796.957,12.7737
5798.290,11.9543
5799.627,12.7165
5800.961,13.7224
5802.299,13.9580
5803.634,13.6719
5804.969,13.0946
5806.308,14.0497
5807.644,13.5012
5808.982,14.6630
5810.319,13.6838
5811.659,12.9807
5812.996,12.8946
5814.333,11.5588
5815.674,12.4666
5817.012,13.1186
5818.353,13.1240
5819.691,14.3474
5821.034,12.5453
5822.373,13.5730
5823.712,13.6126
5825.055,14.0758
5826.395,13.5105
5827.739,12.6758
5829.079,13.8368
5830.423,13.9947
5831.765,13.4896
5833.106,13.8847
5834.452,12.2542
5835.793,13.2486
5837.140,14.5772
5838.482,12.9166
5839.829,13.9724
5841.172,13.2176
5842.516,11.7437
5843.863,13.1204
5845.208,14.4040
5846.555,14.1767
5847.900,11.9877
5849.249,12.7807
5850.594,13.9200
5851.940,13.7791
5853.290,13.8549
5854.636,13.8696
5855.986,12.2839
5857.333,12.3472
5858.684,13.6723
5860.032,13.1800
5861.380,12.7398
5862.732,12.5200
5864.081,13.4313
5865.433,10.9522
5866.782,13.2650
5868.135,12.3420
5869.485,13.0105
5870.835,13.6131
5872.189,13.6333
5873.540,13.8228
5874.894,12.5762
5876.246,12.2620
5877.601,13.1377
5878.953,13.2333
5880.305,14.6401
5881.661,13.1290
5883.015,12.9883
5884.371,12.5662
5885.725,13.7334
5887.082,14.3827
5888.437,14.0651
5889.794,12.7349
5891.149,9.2506
5892.504,11.3919
5893.863,12.6942
5895.219,13.2540
5896.579,11.7038
5897.935,7.5736
5899.295,8.9437
5900.652,11.7873
5902.010,12.1445
5903.371,13.7197
5904.729,15.4560
5906.090,14.4440
5907.449,13.5571
5908.811,13.1132
5910.170,13.1710
5911.530,13.1334
5912.893,13.1993
5914.253,13.6164
5915.617,13.5629
5916.978,12.9447
5918.343,12.9900
5919.704,13.7681
5921.066,13.7421
5922.431,12.6211
5923.794,12.7172
5925.160,12.5065
5926.523,12.4652
5927.890,12.6321
5929.253,12.1722
5930.617,13.2435
5931.985,13.0968
5933.350,13.1133
5934.718,12.4584
5936.083,12.4241
5937.452,14.3819
5938.818,13.0247
5940.184,11.5584
5941.554,13.1950
5942.920,11.7294
5944.291,13.9676
5945.659,12.5050
5947.030,12.7841
5948.397,12.6592
5949.766,12.6372
5951.138,13.8376
5952.507,14.2036
5953.880,13.5256
5955.250,13.4673
5956.623,12.1672
5957.993,13.1847
5959.364,13.1343
5960.738,11.8898
5962.109,12.6079
5963.484,13.1833
5964.856,13.3334
5966.231,13.2574
5967.604,13.5181
5968.977,13.1750
5970.353,11.3595
5971.727,12.9582
5973.104,12.9393
5974.478,13.6567
5975.855,15.1135
5977.230,13.8826
5978.605,13.2887
5979.984,13.4888
5981.360,14.1271
5982.739,13.5156
5984.115,12.5066
5985.495,12.7159
5986.872,12.3358
5988.250,13.5814
5989.630,14.1604
5991.008,13.0717
5992.390,13.7747
5993.768,12.0190
5995.150,12.7060
5996.530,13.5392
5997.913,12.4936
5999.292,12.3786
6000.672,12.4877
6002.056,12.9230
6003.437,15.2209
6004.821,12.8754
6006.203,13.2294
6007.587,12.7769
6008.970,15.1268
6010.352,13.3155
6011.738,12.9538
6013.121,13.0639
6014.508,12.8916
6015.891,13.5798
6017.278,13.0489
6018.663,11.8918
6020.047,12.8018
6021.436,13.3399
6022.821,12.7280
6024.209,13.7021
6025.596,13.4919
6026.985,11.9248
6028.372,14.2404
6029.758,13.2583
6031.149,12.2486
6032.536,12.9972
6033.927,13.5334
6035.315,13.1941
6036.707,12.6234
6038.096,13.1897
6039.485,12.6950
6040.877,12.2171
6042.267,13.0842
6043.661,14.0969
6045.051,12.5465
6046.445,12.6183
6047.836,13.8173
6049.227,13.3314
6050.622,11.9994
6052.014,12.9458
6053.410,14.5409
6054.802,13.8374
6056.198,13.3758
6057.592,13.6644
6058.985,13.9826
6060.382,15.5968
6061.776,15.0840
6063.174,15.2907
6064.569,15.1249
6065.968,15.2363
6067.363,14.7636
6068.759,14.8060
6070.158,13.6913
6071.555,11.5171
6072.955,13.7669
6074.352,14.2588
6075.753,13.8769
6077.150,13.4072
6078.548,13.1494
6079.950,13.4753
6081.349,12.5247
6082.751,12.9112
6084.150,13.2935
6085.554,13.2643
6086.954,13.2842
6088.354,13.1519
6089.758,13.1840
6091.159,13.4904
6092.563,13.8947
6093.965,13.5466
6095.370,12.8929
6096.772,13.6172
6098.178,13.5554
6099.581,13.1402
6100.984,13.5004
6102.391,13.3097
6103.795,13.1770
6105.203,13.7093
6106.607,13.4956
6108.015,13.0968
6109.420,13.8106
6110.826,12.9536
6112.235,12.7502
6113.641,12.5944
6115.051,14.6083
6116.458,13.3143
6117.868,13.1821
6119.275,12.5351
6120.683,12.4465
6122.095,12.5548
6123.503,13.1173
6124.915,14.6047
6126.324,13.4479
6127.737,11.9456
6129.146,12.7887
6130.557,12.7638
6131.970,12.6559
6133.381,13.1124
6134.795,14.1905
6136.207,12.8593
6137.622,13.7518
6139.034,13.2881
6140.446,12.3843
6141.862,12.3736
6143.275,12.7496
6144.691,13.8385
6146.105,12.4210
6147.522,13.6220
6148.937,12.1426
6150.351,12.3151
6151.769,12.7680
6153.185,12.3722
6154.604,12.4131
6156.019,12.2181
6157.439,11.3319
6158.855,11.4974
6160.272,12.6800
6161.693,13.2410
6163.110,13.3994
6164.531,11.9686
6165.950,13.3589
6167.371,12.7459
6168.790,13.0950
6170.209,14.1422
6171.632,14.4993
6173.052,13.2373
6174.476,13.1550
6175.896,12.8305
6177.320,13.7140
6178.741,13.3746
6180.163,12.9420
6181.587,14.3520
6183.010,13.0891
6184.436,13.1282
6185.858,14.2857
6187.285,14.0368
6188.708,13.6436
6190.132,13.4209
6191.559,13.6974
6192.983,14.4466
6194.412,13.2912
6195.836,14.1061
6197.265,14.2164
6198.691,13.0262
6200.117,13.6371
6201.547,14.9315
6202.973,15.1610
6204.404,13.4557
6205.831,13.0913
6207.262,14.2711
6208.690,15.7427
6210.122,15.3765
6211.550,13.9312
6212.979,14.8941
6214.412,15.7327
6215.842,14.8404
6217.275,14.9821
6218.706,15.5902
6220.139,15.4739
6221.570,15.6258
6223.001,15.1390
6224.437,15.9027
6225.869,16.3969
6227.304,16.4462
6228.737,16.2902
6230.173,15.5443
6231.606,15.8994
6233.040,16.2667
6234.477,17.6399
6235.912,17.4964
6237.350,15.3985
6238.784,14.9762
6240.223,16.7001
6241.659,17.3654
6243.094,17.4559
6244.534,18.4797
6245.971,18.1689
6247.411,17.8586
6248.848,16.3312
6250.289,16.5855
6251.727,17.4678
6253.165,16.6738
6254.607,17.2252
6256.046,17.6187
6257.489,17.2114
6258.928,16.6535
6260.372,16.5480
6261.812,17.1264
6263.252,17.4887
6264.696,17.5212
6266.138,16.8238
6267.583,15.9368
6269.024,16.8056
6270.470,16.8032
6271.913,16.6973
6273.355,16.5777
6274.802,17.1178
6276.246,17.9797
6277.693,17.7045
6279.137,17.8713
6280.585,18.2425
6282.030,17.4883
6283.475,17.9361
6284.924,19.2570
6286.370,19.5582
6287.819,21.9981
6289.266,23.6677
6290.716,27.3907
6292.164,31.7192
6293.611,29.2150
6295.062,25.2467
6296.510,22.5236
6297.962,20.3099
6299.411,21.0611
6300.864,20.0553
6302.313,15.7600
6303.763,15.7940
6305.217,19.6381
6306.667,18.5493
6308.122,18.6106
6309.573,17.5436
6311.028,17.5110
6312.479,17.4823
6313.932,16.7799
6315.388,17.4835
6316.840,17.1764
6318.297,16.4488
6319.751,17.3941
6321.208,17.9918
6322.662,16.8900
6324.120,16.9372
6325.575,17.5912
6327.030,16.6159
6328.489,17.7031
6329.945,17.2490
6331.405,16.5034
6332.861,16.9244
6334.322,18.2441
6335.779,16.1058
6337.236,16.1375
6338.698,16.4793
6340.156,16.6526
6341.618,16.7308
6343.077,16.5923
6344.540,16.2150
6345.999,16.4389
6347.459,16.6799
6348.923,15.8668
6350.383,16.0701
6351.848,16.8020
6353.309,16.2367
6354.774,16.0473
6356.236,16.3700
6357.698,15.5490
6359.164,15.7986
6360.627,16.6324
6362.094,15.3250
6363.558,16.7673
6365.025,14.8202
6366.489,14.4169
6367.954,15.9114
6369.422,15.1657
6370.888,14.7689
6372.356,14.2615
6373.823,15.1618
6375.292,14.8295
6376.759,14.0990
6378.226,14.9926
6379.697,15.6299
6381.165,13.1452
6382.636,14.4811
6384.104,14.5032
6385.576,14.6754
6387.045,15.5036
6388.515,14.4461
6389.988,13.9191
6391.458,14.2932
6392.932,14.0276
6394.402,14.1501
6395.877,14.2576
6397.348,13.9619
6398.820,13.8210
6400.295,13.9894
6401.768,14.1275
6403.244,13.7890
6404.717,13.4693
6406.194,14.7599
6407.668,13.7873
6409.142,15.9562
6410.620,16.2560
6412.095,17.4728
6413.573,21.8219
6415.049,28.2630
6416.528,37.5895
6418.004,44.5730
6419.480,42.7182
6420.961,37.3666
6422.438,29.6183
6423.919,23.7508
6425.397,18.4144
6426.878,16.4948
6428.357,15.8298
6429.836,14.2547
6431.318,12.6532
6432.798,13.6944
6434.281,13.8250
6435.762,13.4288
6437.246,12.7630
6438.727,13.1270
6440.211,13.2289
6441.693,12.9502
6443.175,13.8436
6444.661,13.4054
6446.143,12.5316
6447.629,13.0756
6449.113,12.3007
6450.600,11.7575
6452.084,12.9756
6453.568,13.0259
6455.057,13.4492
6456.542,12.6383
6458.030,12.2154
6459.516,11.9979
6461.005,12.4165
6462.492,13.0677
6463.979,12.7222
6465.469,12.5457
6466.957,13.1445
6468.448,13.7111
6469.936,15.1657
6471.428,16.7593
6472.917,19.6758
6474.406,28.4480
6475.898,40.3286
6477.388,60.5994
6478.882,87.2565
6480.373,104.5256
6481.867,98.2763
6483.358,77.0379
6484.850,54.1143
6486.345,37.3243
6487.837,26.1296
6489.333,20.7271
6490.826,18.6060
6492.323,17.3830
6493.816,15.3861
6495.310,13.1707
6496.808,14.1723
6498.303,13.3173
6499.801,13.2596
6501.296,13.2424
6502.795,12.6375
6504.292,13.1844
6505.788,12.3835
6507.288,12.4855
6508.785,12.6974
6510.286,13.0222
6511.784,13.5882
6513.285,13.1313
6514.784,12.7090
6516.282,12.4543
6517.785,11.4761
6519.284,11.4374
6520.788,12.0193
6522.288,12.2701
6523.792,12.8827
6525.292,11.3340
6526.794,12.0311
6528.299,12.0451
6529.801,12.8291
6531.306,12.7568
6532.809,13.4162
6534.315,11.5963
6535.818,12.0689
6537.322,11.4526
6538.830,11.7475
6540.334,12.1415
6541.842,12.2463
6543.347,12.3839
6544.856,12.4664
6546.361,11.8828
6547.868,11.4979
6549.377,11.7522
6550.884,11.6780
6552.395,12.2471
6553.902,12.3735
6555.414,10.9156
6556.921,11.0858
6558.434,12.1685
6559.942,11.9052
6561.451,11.7894
6562.964,11.9314
6564.474,12.2655
6565.988,11.3068
6567.499,11.0579
6569.013,12.0622
6570.524,10.9400
6572.036,11.2742
6573.551,11.9140
6575.063,11.7480
6576.580,12.6043
6578.092,12.7736
6579.609,11.2981
6581.123,11.2584
6582.637,12.9102
6584.155,11.5717
6585.669,11.2037
6587.188,12.8101
6588.704,12.4228
6590.223,11.7388
6591.739,12.4598
6593.255,11.1860
6594.776,12.1167
6596.293,12.1341
6597.814,11.8891
6599.332,11.6190
6600.854,12.2575
6602.372,11.8278
6603.891,10.6883
6605.414,11.5744
6606.934,12.3148
6608.457,11.4800
6609.977,11.5338
6611.501,11.4719
6613.022,11.4320
6614.544,11.3570
6616.069,12.3425
6617.591,11.5178
6619.117,11.5724
6620.640,11.8940
6622.167,11.5520
6623.690,11.6662
6625.214,11.1928
6626.742,11.3834
6628.266,10.5876
6629.794,11.6356
6631.320,11.4896
6632.849,11.0247
6634.375,11.7278
6635.901,11.8713
6637.431,11.3168
6638.958,11.3906
6640.489,11.6602
6642.017,11.3106
6643.548,11.3060
6645.077,11.7115
6646.605,11.1395
6648.138,12.1040
6649.667,10.3235
6651.201,11.8510
6652.731,10.6960
6654.265,11.5565
6655.796,11.5981
6657.327,12.4602
6658.862,11.3766
6660.394,11.0718
6661.930,10.9325
6663.462,11.6842
6664.999,11.3799
6666.532,11.2967
6668.066,11.6628
6669.604,11.7245
6671.138,11.3452
6672.676,11.1865
6674.211,12.0521
6675.750,12.1128
6677.286,11.7484
6678.826,11.5199
6680.362,11.9715
6681.899,11.6853
6683.440,11.5234
6684.978,11.4371
6686.519,11.8651
6688.057,10.8060
6689.600,11.3284
6691.138,11.7530
6692.678,11.0007
6694.221,10.7222
6695.761,12.1777
6697.305,11.2715
6698.846,11.0393
6700.391,11.4288
6701.932,11.9987
6703.474,12.2121
6705.020,11.6815
6706.562,11.3028
6708.108,11.0010
6709.652,11.1859
6711.199,11.2388
6712.743,10.7469
6714.287,11.6927
6715.835,11.3803
6717.380,11.5493
6718.929,11.5249
6720.475,11.7782
6722.025,11.4270
6723.571,12.6028
6725.118,10.8222
6726.668,11.4610
6728.216,11.5142
6729.768,11.7819
6731.316,11.2107
6732.868,11.9730
6734.417,11.7541
6735.966,10.7874
6737.520,11.3636
6739.069,11.7525
6740.624,11.2016
6742.174,11.1264
6743.729,11.2971
6745.280,11.1753
6746.832,11.4694
6748.388,11.5538
6749.940,10.7101
6751.497,11.9258
6753.050,11.3719
6754.607,11.2757
6756.161,11.4297
6757.715,11.3467
6759.273,10.9488
6760.829,9.8069
6762.388,10.6712
6763.943,11.0403
6765.503,10.6587
6767.060,11.5800
6768.616,12.1665
6770.177,11.1723
6771.734,11.5492
6773.296,11.7208
6774.854,11.3594
6776.417,11.4460
6777.976,11.4126
6779.535,11.3829
6781.098,11.2832
6782.658,11.0528
6784.222,11.1262
6785.783,10.7457
6787.348,10.7498
6788.909,11.1006
6790.471,10.1144
6792.037,11.0571
6793.599,11.7736
6795.166,11.2786
6796.729,11.4049
6798.296,10.9340
6799.860,11.3456
6801.428,11.7210
6802.993,11.7590
6804.558,11.0206
6806.127,10.6735
6807.693,10.8351
6809.263,10.4683
6810.829,10.8320
6812.399,11.4799
6813.967,10.5514
6815.534,10.8240
6817.106,11.6586
6818.674,11.7240
6820.247,11.1952
6821.815,11.3298
6823.389,11.4509
6824.958,11.0345
6826.528,11.1028
6828.103,11.2002
6829.673,11.5921
6831.249,10.9209
6832.820,10.5501
6834.396,12.6467
6835.968,10.3681
6837.541,11.1447
6839.117,11.6166
6840.690,10.9965
6842.268,10.7771
6843.842,11.1020
6845.420,10.5415
6846.995,10.9292
6848.570,11.1056
6850.149,12.4964
6851.725,10.3060
6853.305,11.0158
6854.882,11.5228
6856.462,11.6646
6858.040,11.1433
6859.618,10.9164
6861.199,10.8072
6862.778,10.7840
6864.360,12.1647
6865.939,10.7422
6867.522,9.5474
6869.103,11.2964
6870.683,11.6272
6872.267,10.5687
6873.848,10.8890
6875.433,12.7477
6877.015,12.0823
6878.601,10.6052
6880.183,11.7758
6881.766,10.5400
6883.353,11.0060
6884.936,11.2305
6886.524,10.7069
6888.108,11.1422
6889.696,11.2114
6891.281,10.5416
6892.867,11.1824
6894.456,11.2541
6896.042,11.1536
6897.632,11.4425
6899.219,11.6236
6900.811,11.2600
6902.398,10.2839
6903.986,10.8208
6905.578,10.6492
6907.167,10.7936
6908.759,11.3580
6910.349,11.5201
6911.942,11.1575
6913.532,10.5252
6915.123,10.5538
6916.717,10.7060
6918.308,10.7413
6919.904,10.8750
6921.496,11.0983
6923.092,11.6507
6924.685,11.3425
6926.281,10.2629
6927.875,10.7730
6929.468,11.1250
6931.066,9.3486
6932.661,9.8178
6934.259,11.0332
6935.854,10.8130
6937.454,10.6969
6939.050,11.5570
6940.646,10.3579
6942.247,9.6139
6943.844,10.4603
6945.445,10.0830
6947.043,11.3335
6948.645,10.9059
6950.243,11.4682
6951.842,8.2989
6953.445,10.9742
6955.045,11.5652
6956.649,10.8463
6958.249,11.2287
6959.854,9.9484
6961.455,10.8437
6963.056,11.2104
6964.662,11.7022
6966.264,11.2750
6967.871,11.0258
6969.474,10.9351
6971.081,10.5757
6972.684,10.5935
6974.289,11.3042
6975.896,10.8061
6977.501,11.3827
6979.110,12.0388
6980.716,10.3801
6982.326,10.4805
6983.932,10.8783
6985.539,10.2443
6987.149,11.1384
6988.757,10.0633
6990.369,10.2310
6991.977,10.8236
6993.589,10.3306
6995.198,10.5022
6996.807,10.5819
6998.420,10.9683
7000.030,10.2144
7001.645,9.8095
7003.255,11.1142
7004.870,10.6850
7006.482,11.4156
7008.094,10.0959
7009.709,11.4737
7011.322,11.1134
7012.939,11.4643
7014.552,10.2286
7016.170,10.4046
7017.784,10.3323
7019.398,10.9430
7021.017,10.7929
7022.632,10.3777
7024.251,10.5691
7025.868,10.2002
7027.488,10.5323
7029.104,10.3322
7030.721,10.0007
7032.343,11.2968
7033.960,10.7476
7035.583,10.4202
7037.201,10.3727
7038.824,10.0841
7040.443,11.1586
7042.066,10.2956
7043.687,9.9304
7045.307,10.7410
7046.932,10.5592
7048.553,10.3564
7050.178,10.5201
7051.800,11.2202
7053.426,11.2381
7055.049,10.8918
7056.672,11.0114
7058.299,10.5918
7059.923,10.3962
7061.551,10.8065
7063.175,11.4253
7064.804,10.6283
7066.429,10.0004
7068.055,11.0688
7069.685,10.5215
7071.311,11.1648
7072.942,9.8441
7074.569,10.1989
7076.200,11.2751
7077.828,11.3068
7079.456,10.4618
7081.089,10.6223
7082.718,10.8578
7084.351,10.9853
7085.981,10.6393
7087.615,11.0082
7089.245,10.3989
7090.876,10.1653
7092.511,11.2707
7094.143,10.1498
7095.779,10.4223
7097.411,10.4754
7099.048,10.1530
7100.681,11.4001
7102.314,10.6208
7103.952,10.3021
7105.586,10.9910
7107.225,11.1844
7108.860,10.4376
7110.500,10.6129
7112.135,10.9729
7113.771,10.7900
7115.412,11.2248
7117.048,11.5140
7118.690,10.2093
7120.327,10.2174
7121.969,10.2499
7123.608,10.7426
7125.247,10.4482
7126.890,10.5145
7128.529,10.3252
7130.173,10.1640
7131.813,10.4741
7133.458,10.4593
7135.099,10.8373
7136.740,10.8662
7138.386,10.8093
7140.028,10.5988
7141.675,10.7600
7143.317,10.3306
7144.965,10.0880
7146.608,10.7133
7148.252,10.2791
7149.901,9.6550
7151.546,9.8789
7153.195,10.3205
7154.840,10.3385
7156.490,10.3955
7158.137,10.5097
7159.783,9.6548
7161.435,9.6811
7163.082,10.6312
7164.734,10.7890
7166.382,10.4168
7168.035,10.5383
7169.684,11.5107
7171.337,10.5463
7172.986,10.7719
7174.637,9.9416
7176.291,9.4406
7177.942,9.2079
7179.597,10.0971
7181.249,10.4575
7182.905,9.0804
7184.557,10.1466
7186.210,11.3768
7187.867,10.5542
7189.521,10.7243
7191.179,11.3981
7192.833,10.1730
7194.492,10.1943
7196.146,9.9059
7197.802,11.0286
7199.462,10.5624
7201.118,10.9526
7202.779,9.6341
7204.436,10.7114
7206.097,9.9342
7207.755,10.9395
7209.413,10.4741
7211.076,9.9681
7212.734,10.1111
7214.397,11.4129
7216.057,10.3476
7217.721,10.6662
7219.382,10.1674
7221.042,9.5990
7222.708,10.3279
7224.369,9.9264
7226.035,10.0518
7227.697,10.2552
7229.364,10.7503
7231.027,10.8491
7232.691,10.1659
