wavelength,flux
5251.701,14.0743
5252.912,13.9659
5254.120,13.4339
5255.329,13.1708
5256.541,14.0761
5257.750,13.9395
5258.962,13.8033
5260.172,13.7322
5261.385,13.4066
5262.596,14.6475
5263.806,13.9002
5265.020,13.6235
5266.231,14.5893
5267.446,14.2047
5268.657,13.2908
5269.872,12.9108
5271.084,13.6160
5272.297,13.1641
5273.513,14.1672
5274.726,14.6702
5275.942,14.6725
5277.156,14.5400
5278.373,14.8020
5279.587,14.1341
5280.805,12.8309
5282.020,12.8923
5283.235,12.8532
5284.453,13.1471
5285.669,12.9803
5286.888,13.0955
5288.104,13.9018
5289.323,13.6637
5290.540,13.3705
5291.757,13.4589
5292.978,13.1305
5294.195,12.8668
5295.416,13.9169
5296.634,13.4548
5297.855,14.3527
5299.074,14.4714
5300.293,13.3956
5301.516,14.1465
5302.735,13.4424
5303.958,13.4561
5305.178,13.2823
5306.401,13.5077
5307.622,14.3998
5308.843,13.2186
5310.067,12.6352
5311.289,13.3363
5312.514,13.4142
5313.736,12.9428
5314.961,13.1333
5316.184,12.0277
5317.407,12.8695
5318.633,13.4717
5319.857,12.5830
5321.083,13.6419
5322.308,13.5736
5323.535,12.5634
5324.760,12.7608
5325.984,12.3352
5327.213,13.1507
5328.438,13.1762
5329.667,13.0790
5330.893,13.6037
5332.122,12.9947
5333.349,13.5146
5334.576,12.1022
5335.806,13.7834
5337.034,13.5631
5338.264,13.7689
5339.492,13.0570
5340.724,13.3781
5341.952,12.3812
5343.181,12.1179
5344.413,13.4588
5345.643,13.2058
5346.875,12.0974
5348.105,12.3659
5349.339,13.4248
5350.569,12.7890
5351.800,12.9809
5353.034,13.4528
5354.266,13.0808
5355.500,12.8796
5356.732,12.5298
5357.968,13.9916
5359.200,14.1565
5360.433,12.6905
5361.669,13.3219
5362.903,12.8448
5364.139,12.0003
5365.374,13.5712
5366.611,12.5614
5367.845,12.9815
5369.080,12.5796
5370.318,13.3134
5371.554,13.2800
5372.792,12.6146
5374.028,12.8774
5375.268,13.1287
5376.504,13.2808
5377.744,12.6964
5378.981,12.5442
5380.218,12.9148
5381.459,12.8435
5382.697,13.4836
5383.938,13.8176
5385.177,12.8953
5386.419,12.7411
5387.658,12.7239
5388.897,13.4521
5390.140,12.7589
5391.380,12.3749
5392.623,12.1160
5393.864,12.5706
5395.107,13.3758
5396.349,12.8593
5397.590,12.1314
5398.835,13.3237
5400.077,13.9787
5401.322,12.6986
5402.564,13.1683
5403.811,12.8433
5405.054,11.8308
5406.297,12.5427
5407.544,13.7753
5408.788,13.1171
5410.035,13.1239
5411.280,13.1446
5412.527,14.1593
5413.772,13.9197
5415.018,13.1496
5416.267,13.1399
5417.513,14.1679
5418.762,13.2456
5420.008,13.4201
5421.258,13.8229
5422.505,13.3226
5423.753,13.8490
5425.003,13.9662
5426.251,14.6196
5427.503,14.1076
5428.751,14.1836
5430.003,13.9086
5431.252,14.4020
5432.502,14.3009
5433.755,14.5953
5435.005,14.9442
5436.258,14.2278
5437.509,14.7021
5438.763,15.0366
5440.014,14.6552
5441.265,15.3720
5442.520,14.8218
5443.772,14.0988
5445.027,15.4064
5446.280,15.5379
5447.536,14.9299
5448.789,15.6696
5450.042,15.1994
5451.299,15.0092
5452.553,14.4687
5453.811,15.4379
5455.065,15.1319
5456.323,14.9808
5457.579,14.6556
5458.834,14.6144
5460.093,14.9277
5461.349,16.1068
5462.608,16.1529
5463.865,14.7297
5465.125,14.8391
5466.382,15.5267
5467.640,14.4776
5468.900,15.4970
5470.159,14.9761
5471.420,15.3129
5472.679,14.9779
5473.940,14.8531
5475.200,14.6300
5476.462,15.1433
5477.722,15.3783
5478.982,14.2652
5480.246,14.3353
5481.507,14.5275
5482.771,14.6129
5484.032,14.7319
5485.296,14.6717
5486.559,13.7059
5487.821,14.6143
5489.086,14.6325
5490.349,14.0963
5491.615,13.7611
5492.878,14.2676
5494.145,14.1781
5495.409,13.2672
5496.673,13.5775
5497.940,13.3514
5499.206,12.7577
5500.474,13.3697
5501.739,13.3320
5503.007,12.9872
5504.273,13.2989
5505.540,13.9879
5506.810,13.1916
5508.076,12.3304
5509.346,13.7192
5510.614,14.1794
5511.884,13.3406
5513.152,13.0901
5514.421,12.3020
5515.692,13.3019
5516.961,12.5802
5518.233,12.4675
5519.503,12.1155
5520.776,12.8303
5522.046,14.5598
5523.316,12.9278
5524.590,12.9836
5525.861,12.6168
5527.135,12.3550
5528.406,13.7838
5529.681,13.1632
5530.954,11.9206
5532.226,13.5380
5533.501,12.0603
5534.774,12.6455
5536.051,13.5800
5537.324,13.3051
5538.601,13.5540
5539.875,12.7179
5541.150,12.9918
5542.428,13.7539
5543.703,12.6704
5544.981,12.4581
5546.257,13.1350
5547.536,13.5921
5548.812,13.0723
5550.088,13.0009
5551.368,13.0939
5552.645,13.0692
5553.926,13.1538
5555.203,13.1699
5556.484,13.8329
5557.763,13.6962
5559.041,13.5843
5560.323,12.8884
5561.602,13.2873
5562.885,12.7554
5564.165,13.4172
5565.447,13.1691
5566.728,12.6317
5568.008,13.8376
5569.292,13.1909
5570.574,12.9340
5571.858,13.1615
5573.140,12.6940
5574.425,13.5792
5575.708,13.2318
5576.993,9.9465
5578.276,12.4421
5579.560,15.0817
5580.846,12.6446
5582.130,12.8583
5583.417,12.8784
5584.702,12.3780
5585.989,13.3273
5587.274,11.8306
5588.560,12.9781
5589.849,11.4117
5591.135,11.8101
5592.424,12.4552
5593.710,12.9385
5595.000,11.7031
5596.288,13.0793
5597.575,12.4893
5598.866,12.3611
5600.154,12.2128
5601.445,12.9171
5602.733,12.9867
5604.025,12.8129
5605.315,12.9608
5606.604,12.7718
5607.897,12.7627
5609.187,12.4047
5610.480,13.4092
5611.771,12.3614
5613.065,13.1893
5614.357,12.4832
5615.648,13.0633
5616.943,13.0360
5618.235,13.1586
5619.531,13.4500
5620.824,13.2614
5622.120,13.2622
5623.413,12.0140
5624.707,13.1601
5626.004,12.0690
5627.298,13.8321
5628.596,13.2893
5629.891,13.7211
5631.189,14.1859
5632.484,13.6500
5633.780,13.3382
5635.079,13.4581
5636.375,13.7361
5637.675,13.9130
5638.972,14.4110
5640.272,13.6383
5641.570,13.3730
5642.868,13.8838
5644.169,13.4995
5645.468,13.6963
5646.770,13.7145
5648.068,14.1561
5649.371,13.5515
5650.670,13.3055
5651.971,13.8130
5653.274,13.0731
5654.574,13.4443
5655.878,13.6871
5657.180,12.7540
5658.484,13.4151
5659.786,13.2786
5661.088,13.3437
5662.393,12.7308
5663.696,13.5251
5665.002,13.2354
5666.305,12.6995
5667.612,12.4248
5668.916,13.9524
5670.220,13.7168
5671.527,13.7237
5672.832,13.4134
5674.140,13.4919
5675.445,13.5774
5676.754,13.6629
5678.060,13.9491
5679.370,12.5061
5680.676,12.6743
5681.983,13.2792
5683.293,12.9697
5684.601,12.3601
5685.911,12.4408
5687.219,11.9789
5688.531,13.5467
5689.839,13.3668
5691.148,13.0457
5692.461,13.5033
5693.771,13.3486
5695.083,14.3853
5696.394,13.4186
5697.707,13.7014
5699.018,13.2803
5700.329,13.9687
5701.643,13.8739
5702.955,13.5474
5704.270,12.9208
5705.583,14.0284
5706.898,13.6779
5708.211,13.2962
5709.524,14.1699
5710.841,14.1417
5712.154,14.7437
5713.472,14.5450
5714.786,14.5471
5716.104,13.5485
5717.419,14.0782
5718.734,13.8599
5720.053,12.5478
5721.369,13.1651
5722.688,13.6753
5724.004,13.9022
5725.324,14.1858
5726.642,14.2059
5727.959,14.9012
5729.280,12.7793
5730.598,13.4476
5731.919,15.2064
5733.238,14.6876
5734.560,13.8025
5735.879,14.9878
5737.199,14.8961
5738.521,14.7589
5739.842,15.4756
5741.166,15.7136
5742.486,16.8012
5743.811,16.8385
5745.132,16.1807
5746.454,17.5450
5747.778,17.8106
5749.101,15.8989
5750.427,16.2788
5751.750,16.4625
5753.076,16.3361
5754.399,16.5852
5755.723,15.4673
5757.050,16.8792
5758.375,17.2126
5759.703,17.7844
5761.027,17.1901
5762.356,17.7866
5763.682,19.0274
5765.008,17.1135
5766.337,18.0555
5767.664,17.7970
5768.994,17.3921
5770.321,18.6288
5771.651,17.8031
5772.979,17.5757
5774.307,18.5365
5775.639,17.8690
5776.967,17.8065
5778.299,17.8119
5779.629,18.0118
5780.961,18.5308
5782.292,18.1001
5783.625,18.8278
5784.956,19.1784
5786.286,18.2454
5787.621,18.2045
5788.952,18.2077
5790.287,16.9872
5791.619,17.9179
5792.955,17.2037
5794.287,17.8330
5795.620,16.9451
5796.957,17.1746
5798.290,17.5395
5799.627,17.1592
5800.961,17.6286
5802.299,17.4200
5803.634,16.7940
5804.969,17.3320
5806.308,16.5385
5807.644,16.3651
5808.982,16.4234
5810.319,15.6372
5811.659,16.1427
5812.996,14.9616
5814.333,15.6306
5815.674,15.0981
5817.012,14.2181
5818.353,15.3996
5819.691,14.6643
5821.034,14.3554
5822.373,15.0146
5823.712,13.6509
5825.055,13.7793
5826.395,14.8143
5827.739,14.3954
5829.079,14.2725
5830.423,14.2216
5831.765,13.7070
5833.106,13.3805
5834.452,13.6125
5835.793,14.7043
5837.140,14.1114
5838.482,13.6541
5839.829,14.0149
5841.172,13.8482
5842.516,12.8579
5843.863,13.6975
5845.208,13.9365
5846.555,13.2218
5847.900,13.4526
5849.249,13.5549
5850.594,14.2492
5851.940,13.5647
5853.290,14.1595
5854.636,13.5941
5855.986,13.7014
5857.333,14.1352
5858.684,13.5307
5860.032,13.5920
5861.380,13.5680
5862.732,12.8675
5864.081,13.5661
5865.433,13.1510
5866.782,12.9290
5868.135,13.7397
5869.485,13.5132
5870.835,13.7270
5872.189,14.1979
5873.540,13.9672
5874.894,13.3004
5876.246,13.1671
5877.601,13.5412
5878.953,13.4652
5880.305,13.3961
5881.661,13.5151
5883.015,13.4540
5884.371,12.5411
5885.725,12.9192
5887.082,13.2254
5888.437,12.8198
5889.794,12.1106
5891.149,12.2311
5892.504,12.3957
5893.863,12.3143
5895.219,13.0317
5896.579,11.7165
5897.935,13.1271
5899.295,13.5932
5900.652,12.9461
5902.010,13.0040
5903.371,12.8640
5904.729,13.8069
5906.090,13.5499
5907.449,12.9756
5908.811,12.9792
5910.170,11.8873
5911.530,12.7863
5912.893,12.4402
5914.253,13.3049
5915.617,13.8223
5916.978,13.4178
5918.343,14.1829
5919.704,14.0324
5921.066,13.6786
5922.431,13.3497
5923.794,12.8337
5925.160,13.2628
5926.523,14.1004
5927.890,13.1508
5929.253,12.8880
5930.617,13.0291
5931.985,13.7567
5933.350,13.2511
5934.718,13.7242
5936.083,13.9616
5937.452,13.3724
5938.818,13.1198
5940.184,13.6454
5941.554,13.4927
5942.920,12.9429
5944.291,13.5940
5945.659,13.1922
5947.030,13.4392
5948.397,13.9301
5949.766,14.1573
5951.138,14.3593
5952.507,14.6424
5953.880,14.6670
5955.250,14.3754
5956.623,14.3661
5957.993,14.4533
5959.364,13.6895
5960.738,13.0549
5962.109,13.9205
5963.484,13.2166
5964.856,14.2236
5966.231,13.9228
5967.604,14.4072
5968.977,14.2915
5970.353,13.8804
5971.727,14.5402
5973.104,14.6228
5974.478,14.2992
5975.855,14.6115
5977.230,14.1840
5978.605,15.1938
5979.984,14.3684
5981.360,14.6383
5982.739,14.7121
5984.115,15.1489
5985.495,14.7410
5986.872,14.7374
5988.250,14.8375
5989.630,13.8991
5991.008,14.3171
5992.390,14.5615
5993.768,15.3963
5995.150,14.7787
5996.530,14.6201
5997.913,14.7748
5999.292,15.2137
6000.672,15.3018
6002.056,14.7539
6003.437,15.2907
6004.821,15.3558
6006.203,14.4926
6007.587,16.0278
6008.970,15.4359
6010.352,14.2768
6011.738,15.4493
6013.121,15.3688
6014.508,14.8695
6015.891,15.3033
6017.278,15.5964
6018.663,15.2863
6020.047,15.1192
6021.436,15.0492
6022.821,14.4180
6024.209,13.8822
6025.596,14.3683
6026.985,15.3381
6028.372,14.3707
6029.758,14.3876
6031.149,13.7493
6032.536,15.5120
6033.927,15.0072
6035.315,14.7019
6036.707,14.7065
6038.096,14.3048
6039.485,15.2423
6040.877,16.0095
6042.267,15.2283
6043.661,16.0045
6045.051,15.5138
6046.445,14.0794
6047.836,14.7924
6049.227,15.5271
6050.622,14.9402
6052.014,14.9123
6053.410,15.6088
6054.802,15.1346
6056.198,14.9424
6057.592,16.3008
6058.985,15.7967
6060.382,15.1891
6061.776,15.2744
6063.174,15.5960
6064.569,14.3659
6065.968,15.2272
6067.363,14.8954
6068.759,14.7804
6070.158,15.5566
6071.555,15.2535
6072.955,15.0769
6074.352,15.4552
6075.753,14.4158
6077.150,16.1235
6078.548,15.3699
6079.950,15.2704
6081.349,14.4900
6082.751,15.1596
6084.150,14.8611
6085.554,15.1898
6086.954,15.0706
6088.354,15.1357
6089.758,15.0748
6091.159,14.6037
6092.563,14.7446
6093.965,14.8672
6095.370,14.7185
6096.772,14.1205
6098.178,14.3403
6099.581,14.8639
6100.984,14.4808
6102.391,14.7750
6103.795,14.1775
6105.203,15.0508
6106.607,15.3854
6108.015,15.0417
6109.420,14.8705
6110.826,14.6379
6112.235,15.9316
6113.641,15.2110
6115.051,14.9772
6116.458,14.3205
6117.868,15.1325
6119.275,13.8064
6120.683,14.2568
6122.095,15.3069
6123.503,14.9130
6124.915,14.4060
6126.324,14.2514
6127.737,14.6246
6129.146,14.9830
6130.557,13.8712
6131.970,14.3714
6133.381,13.6606
6134.795,14.7826
6136.207,15.1430
6137.622,15.0984
6139.034,14.6846
6140.446,15.0363
6141.862,14.7355
6143.275,14.0501
6144.691,14.2292
6146.105,14.8116
6147.522,14.5790
6148.937,14.1497
6150.351,13.7374
6151.769,14.5315
6153.185,20.2841
6154.604,14.5492
6156.019,14.7697
6157.439,15.0485
6158.855,14.7384
6160.272,14.4456
6161.693,14.6877
6163.110,14.8416
6164.531,14.4659
6165.950,14.3409
6167.371,14.1983
6168.790,14.0222
6170.209,15.4094
6171.632,15.0874
6173.052,13.7102
6174.476,14.9178
6175.896,15.0587
6177.320,14.8295
6178.741,14.7722
6180.163,14.3328
6181.587,13.8306
6183.010,14.3140
6184.436,14.6494
6185.858,13.5526
6187.285,13.6430
6188.708,14.4739
6190.132,14.1112
6191.559,14.7136
6192.983,14.6547
6194.412,13.8598
6195.836,14.9767
6197.265,14.4172
6198.691,13.7020
6200.117,13.5877
6201.547,13.6553
6202.973,14.0206
6204.404,14.1290
6205.831,13.7727
6207.262,13.7632
6208.690,13.8349
6210.122,13.1615
6211.550,14.1647
6212.979,12.9304
6214.412,12.8184
6215.842,13.7363
6217.275,13.4864
6218.706,14.2259
6220.139,14.2425
6221.570,13.9238
6223.001,14.1201
6224.437,13.7796
6225.869,14.2629
6227.304,13.6494
6228.737,14.3319
6230.173,14.3247
6231.606,13.9830
6233.040,13.5686
6234.477,13.4300
6235.912,13.2187
6237.350,14.3570
6238.784,13.7417
6240.223,12.8648
6241.659,12.8063
6243.094,12.9571
6244.534,13.2982
6245.971,12.5339
6247.411,13.0212
6248.848,12.5691
6250.289,12.7397
6251.727,13.0635
6253.165,13.0283
6254.607,12.4124
6256.046,13.3140
6257.489,12.7853
6258.928,13.0387
6260.372,13.7858
6261.812,13.3861
6263.252,12.9039
6264.696,12.6745
6266.138,12.4766
6267.583,13.4882
6269.024,13.3021
6270.470,12.8728
6271.913,13.1256
6273.355,13.2882
6274.802,13.0490
6276.246,13.5284
6277.693,13.4712
6279.137,13.1554
6280.585,13.2173
6282.030,12.5878
6283.475,12.0101
6284.924,12.7777
6286.370,13.0557
6287.819,11.8428
6289.266,12.1403
6290.716,12.1643
6292.164,12.1350
6293.611,12.3771
6295.062,12.1717
6296.510,12.2668
6297.962,12.9862
6299.411,14.6042
6300.864,14.3552
6302.313,12.2214
6303.763,11.9147
6305.217,13.1127
6306.667,12.9884
6308.122,12.8698
6309.573,13.1759
6311.028,12.1146
6312.479,12.7409
6313.932,12.5557
6315.388,12.4168
6316.840,12.3085
6318.297,11.8852
6319.751,13.1966
6321.208,13.6523
6322.662,12.9213
6324.120,12.9107
6325.575,13.0555
6327.030,12.3785
6328.489,12.1275
6329.945,12.4595
6331.405,11.7849
6332.861,12.5242
6334.322,12.2963
6335.779,12.4607
6337.236,13.3006
6338.698,12.5341
6340.156,12.6313
6341.618,12.9414
6343.077,12.4358
6344.540,12.8681
6345.999,13.2681
6347.459,12.5105
6348.923,12.1687
6350.383,12.5763
6351.848,12.2040
6353.309,12.6126
6354.774,13.0996
6356.236,12.6177
6357.698,13.0218
6359.164,12.4436
6360.627,12.8484
6362.094,13.0125
6363.558,12.8762
6365.025,13.5000
6366.489,13.0983
6367.954,13.0912
6369.422,13.6883
6370.888,13.3667
6372.356,13.0557
6373.823,13.4599
6375.292,13.1786
6376.759,13.3139
6378.226,14.0557
6379.697,13.7501
6381.165,13.1327
6382.636,13.6486
6384.104,14.4198
6385.576,14.0695
6387.045,14.0412
6388.515,14.1845
6389.988,14.1930
6391.458,14.6188
6392.932,14.5252
6394.402,13.8403
6395.877,13.9484
6397.348,14.3202
6398.820,14.0056
6400.295,14.1567
6401.768,14.9070
6403.244,13.9988
6404.717,14.6015
6406.194,14.9842
6407.668,16.4400
6409.142,15.8941
6410.620,15.9094
6412.095,15.2629
6413.573,15.4703
6415.049,15.6920
6416.528,15.8910
6418.004,16.5276
6419.480,16.3982
6420.961,15.8777
6422.438,16.5095
6423.919,17.1099
6425.397,17.3902
6426.878,17.4286
6428.357,18.3948
6429.836,18.1764
6431.318,18.9487
6432.798,19.1782
6434.281,19.3304
6435.762,19.6318
6437.246,19.9289
6438.727,19.8168
6440.211,19.4082
6441.693,20.0295
6443.175,21.4020
6444.661,21.7865
6446.143,21.6647
6447.629,21.8479
6449.113,21.5017
6450.600,21.7038
6452.084,21.1856
6453.568,23.1943
6455.057,23.0394
6456.542,23.1037
6458.030,24.5118
6459.516,24.2114
6461.005,24.1518
6462.492,23.9586
6463.979,24.8260
6465.469,25.6757
6466.957,25.2543
6468.448,24.0634
6469.936,23.3637
6471.428,23.5207
6472.917,23.0547
6474.406,23.2442
6475.898,22.3664
6477.388,22.7922
6478.882,22.2292
6480.373,22.9662
6481.867,22.0928
6483.358,21.2888
6484.850,21.7961
6486.345,20.7219
6487.837,20.5226
6489.333,20.5554
6490.826,20.4887
6492.323,20.3301
6493.816,19.8354
6495.310,19.4584
6496.808,19.0516
6498.303,18.7118
6499.801,19.0703
6501.296,18.1973
6502.795,18.2076
6504.292,17.7185
6505.788,17.7814
6507.288,17.4819
6508.785,17.7648
6510.286,17.1644
6511.784,16.5294
6513.285,17.3445
6514.784,16.8653
6516.282,15.8722
6517.785,15.2512
6519.284,15.1843
6520.788,15.3121
6522.288,15.1479
6523.792,14.9601
6525.292,14.7211
6526.794,15.1633
6528.299,15.0342
6529.801,15.0059
6531.306,14.7947
6532.809,15.2820
6534.315,14.5118
6535.818,15.3428
6537.322,14.4118
6538.830,15.1129
6540.334,14.7262
6541.842,14.6487
6543.347,13.9693
6544.856,13.8974
6546.361,13.7916
6547.868,13.5887
6549.377,14.1325
6550.884,14.2587
6552.395,14.3141
6553.902,14.1960
6555.414,14.6327
6556.921,14.1333
6558.434,14.3587
6559.942,15.0712
6561.451,14.3274
6562.964,14.0209
6564.474,14.7682
6565.988,14.5416
6567.499,13.8314
6569.013,14.2072
6570.524,13.9635
6572.036,13.8131
6573.551,14.2185
6575.063,14.0936
6576.580,13.5796
6578.092,13.7568
6579.609,14.1974
6581.123,14.1747
6582.637,14.4947
6584.155,14.4783
6585.669,14.8056
6587.188,15.5301
6588.704,15.4951
6590.223,16.0584
6591.739,16.2904
6593.255,17.4138
6594.776,18.0363
6596.293,19.3802
6597.814,18.7273
6599.332,17.1174
6600.854,15.7618
6602.372,14.2519
6603.891,13.4328
6605.414,13.3910
6606.934,13.0545
6608.457,12.8344
6609.977,12.9229
6611.501,12.4749
6613.022,12.7359
6614.544,13.2880
6616.069,13.4812
6617.591,12.6233
6619.117,13.3897
6620.640,13.3285
6622.167,12.9617
6623.690,12.8575
6625.214,12.9430
6626.742,12.9748
6628.266,13.3778
6629.794,13.1399
6631.320,13.2546
6632.849,13.5584
6634.375,13.7952
6635.901,14.2961
6637.431,14.3506
6638.958,14.2776
6640.489,14.6810
6642.017,14.7828
6643.548,15.5310
6645.077,16.0884
6646.605,16.3798
6648.138,16.6087
6649.667,17.1692
6651.201,18.5949
6652.731,19.8268
6654.265,21.2567
6655.796,23.2021
6657.327,27.4821
6658.862,29.9176
6660.394,31.8318
6661.930,30.4766
6663.462,26.0220
6664.999,20.6155
6666.532,17.3058
6668.066,15.4740
6669.604,14.4866
6671.138,14.2574
6672.676,13.5589
6674.211,13.6392
6675.750,13.7021
6677.286,13.1560
6678.826,13.1032
6680.362,13.1449
6681.899,14.3542
6683.440,12.6651
6684.978,14.1844
6686.519,13.5271
6688.057,13.1637
6689.600,13.8528
6691.138,13.2295
6692.678,13.5234
6694.221,13.3957
6695.761,13.3993
6697.305,13.3507
6698.846,12.8673
6700.391,12.6173
6701.932,12.8407
6703.474,12.8957
6705.020,12.6232
6706.562,12.3446
6708.108,12.3651
6709.652,12.6981
6711.199,12.4289
6712.743,12.5412
6714.287,12.5840
6715.835,13.1257
6717.380,12.7443
6718.929,12.4569
6720.475,12.5103
6722.025,12.2647
6723.571,12.3226
6725.118,12.1650
6726.668,12.5932
6728.216,11.9737
6729.768,12.6155
6731.316,12.9286
6732.868,12.6781
6734.417,11.8878
6735.966,11.9471
6737.520,12.0313
6739.069,11.8381
6740.624,12.0643
6742.174,11.9443
6743.729,11.6654
6745.280,11.6220
6746.832,12.0651
6748.388,11.9481
6749.940,12.4540
6751.497,11.8818
6753.050,11.9508
6754.607,12.2084
6756.161,11.7018
6757.715,11.7964
6759.273,11.8624
6760.829,12.1051
6762.388,12.0090
6763.943,11.6003
6765.503,11.9507
6767.060,11.9802
6768.616,11.8382
6770.177,11.9172
6771.734,11.7850
6773.296,12.1284
6774.854,12.0233
6776.417,11.6346
6777.976,11.7316
6779.535,11.8054
6781.098,11.9701
6782.658,12.0080
6784.222,11.7498
6785.783,11.7516
6787.348,11.5620
6788.909,11.7633
6790.471,11.6066
6792.037,11.5832
6793.599,11.5979
6795.166,11.7888
6796.729,12.0150
6798.296,11.8465
6799.860,12.5828
6801.428,11.5374
6802.993,12.0765
6804.558,12.2121
6806.127,12.1278
6807.693,11.8607
6809.263,11.9650
6810.829,12.3788
6812.399,12.0174
6813.967,11.8065
6815.534,11.9834
6817.106,11.7800
6818.674,11.8233
6820.247,12.0068
6821.815,12.0259
6823.389,11.9895
6824.958,11.5983
6826.528,12.0138
6828.103,12.1406
6829.673,12.1000
6831.249,12.5358
6832.820,12.4660
6834.396,12.7996
6835.968,12.4015
6837.541,12.3345
6839.117,12.5124
6840.690,12.1596
6842.268,12.8713
6843.842,12.7965
6845.420,13.1225
6846.995,12.5939
6848.570,12.8817
6850.149,12.9147
6851.725,13.4620
6853.305,12.9348
6854.882,12.9412
6856.462,13.1989
6858.040,12.6315
6859.618,12.4936
6861.199,12.8514
6862.778,12.6551
6864.360,13.1799
6865.939,13.4425
6867.522,13.2917
6869.103,13.6919
6870.683,12.5083
6872.267,12.8416
6873.848,12.4612
6875.433,13.1535
6877.015,13.0227
6878.601,12.4173
6880.183,13.3530
6881.766,13.3377
6883.353,13.4330
6884.936,12.8960
6886.524,12.8064
6888.108,12.5701
6889.696,12.8712
6891.281,12.3873
6892.867,12.7968
6894.456,12.8573
6896.042,12.3810
6897.632,12.2589
6899.219,12.5969
6900.811,12.9152
6902.398,13.0378
6903.986,12.6324
6905.578,12.5181
6907.167,12.8815
6908.759,13.2578
6910.349,13.0836
6911.942,13.2276
6913.532,13.3164
6915.123,12.8527
6916.717,12.7457
6918.308,12.9928
6919.904,13.2927
6921.496,12.9895
6923.092,13.1052
6924.685,13.6357
6926.281,12.2892
6927.875,12.1156
6929.468,12.3919
6931.066,12.3282
6932.661,12.6046
6934.259,12.7072
6935.854,12.2922
6937.454,13.1357
6939.050,12.6825
6940.646,12.7604
6942.247,12.9739
6943.844,12.4719
6945.445,13.0383
6947.043,12.8272
6948.645,13.0252
6950.243,12.3456
6951.842,12.5623
6953.445,12.2473
6955.045,12.8979
6956.649,13.0150
6958.249,12.6806
6959.854,12.8362
6961.455,13.0686
6963.056,13.2615
6964.662,13.1479
6966.264,13.3219
6967.871,13.3929
6969.474,13.1042
6971.081,12.5150
6972.684,12.3690
6974.289,13.4955
6975.896,13.9716
6977.501,13.5471
6979.110,13.4015
6980.716,13.1483
6982.326,12.9716
6983.932,13.3534
6985.539,13.0493
6987.149,13.0142
6988.757,13.2519
6990.369,12.7487
6991.977,12.8909
6993.589,12.8206
6995.198,12.7854
6996.807,12.7675
6998.420,13.0111
7000.030,13.1117
7001.645,12.3621
7003.255,12.1289
7004.870,13.0497
7006.482,12.2279
7008.094,12.2020
7009.709,12.9757
7011.322,12.5921
7012.939,12.6506
7014.552,12.3154
7016.170,12.8543
7017.784,12.7814
7019.398,13.5031
7021.017,13.2667
7022.632,12.9529
7024.251,12.9884
7025.868,13.0260
7027.488,12.8677
7029.104,12.9649
7030.721,13.3789
7032.343,13.2100
7033.960,13.2994
7035.583,13.6961
7037.201,13.6962
7038.824,13.8033
7040.443,13.7639
7042.066,13.2178
7043.687,13.2935
7045.307,13.6512
7046.932,13.3280
7048.553,13.2198
7050.178,13.1599
7051.800,13.1518
7053.426,12.5899
7055.049,13.1025
7056.672,13.6904
7058.299,13.5059
7059.923,13.2903
7061.551,13.4728
7063.175,13.1179
7064.804,13.5014
7066.429,12.6293
7068.055,13.3264
7069.685,13.0910
7071.311,12.8946
7072.942,13.6144
7074.569,12.6089
7076.200,13.2192
7077.828,13.9724
7079.456,13.2454
7081.089,13.1381
7082.718,13.3905
7084.351,12.7553
7085.981,13.1411
7087.615,12.8333
7089.245,12.8034
7090.876,12.4990
7092.511,12.7383
7094.143,12.2174
7095.779,12.5559
7097.411,12.6381
7099.048,12.2769
7100.681,12.1266
7102.314,12.6419
7103.952,12.4617
7105.586,12.3207
7107.225,12.3726
7108.860,12.3607
7110.500,12.1521
7112.135,12.1018
7113.771,12.3456
7115.412,12.2475
7117.048,12.6695
7118.690,12.4371
7120.327,12.5917
7121.969,12.6681
7123.608,11.6015
7125.247,11.8094
7126.890,12.4546
7128.529,12.6474
7130.173,12.4728
7131.813,12.1989
7133.458,12.4967
7135.099,12.0182
7136.740,11.8305
7138.386,11.7396
7140.028,11.7388
7141.675,11.6380
7143.317,11.4372
7144.965,11.9894
7146.608,12.2048
7148.252,11.6943
7149.901,12.1013
7151.546,12.0969
7153.195,12.1344
7154.840,12.4576
7156.490,11.8115
7158.137,11.5591
7159.783,12.1046
7161.435,11.5695
7163.082,11.4420
7164.734,11.7551
7166.382,11.9965
7168.035,11.5261
7169.684,12.0467
7171.337,11.5465
7172.986,11.5196
7174.637,11.8962
7176.291,11.2064
7177.942,11.6440
7179.597,10.8769
7181.249,11.2466
7182.905,10.8683
7184.557,11.5136
7186.210,11.8659
7187.867,11.3732
7189.521,11.3166
7191.179,11.2803
7192.833,11.3647
7194.492,11.2021
7196.146,11.7263
7197.802,11.8961
7199.462,10.8503
7201.118,11.6194
7202.779,12.4590
7204.436,12.3226
7206.097,11.9566
7207.755,11.4171
7209.413,11.1748
7211.076,11.6290
7212.734,12.3177
7214.397,11.4924
7216.057,12.1280
7217.721,11.2294
7219.382,11.2608
7221.042,11.9283
7222.708,11.3606
7224.369,11.5826
7226.035,11.5896
7227.697,10.7764
7229.364,11.5880
7231.027,12.1853
7232.691,11.6134
7234.358,11.9213
7236.023,11.7255
7237.691,11.5203
7239.356,12.1936
7241.026,12.4579
7242.692,11.2941
7244.358,10.9457
7246.028,11.9895
